"Rk,Player,OffSnp,Att,Att,Tgt,Day,G#,Week,Date,Age,Team,,Opp,Result,Cmp,Att,Inc,Cmp%,Yds,TD,Int,Pick6,TD%,Int%,Rate,Sk,Yds,Sk%,Y/A,AY/A,ANY/A,Y/C,Succ%,Att,Yds,Y/A,TD,1D,Succ%,Tgt,Rec,Yds,Y/R,TD,Ctch%,Y/Tgt,1D,Succ%,OffSnp,Off%,DefSnp,Def%,STSnp,ST %,Pos.,-9999"
"88,Ray Davis,48,0,21,2,Sun,17,18,2026-01-04,26-054,BUF,,NYJ,W 35-8,0,0,0,,0,0,0,0,,,,0,0,,,,,,,21,151,7.2,0,7,76.2,2,2,23,11.5,1,100.0,11.5,2,100.0,48,64.0,0,0.0,2,12.5,RB,DaviRa04"
"89,Ryan Flournoy,48,0,0,7,Sun,17,18,2026-01-04,26-069,DAL,@,NYG,L 17-34,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,7,5,68,13.6,0,71.4,9.7,3,42.9,48,87.3,0,0.0,0,0.0,WR,FlouRy00"
"90,Tyler Higbee,48,0,0,6,Sun,17,18,2026-01-04,33-003,LAR,,ARI,W 37-20,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,6,5,91,18.2,1,83.3,15.2,5,83.3,48,64.0,0,0.0,2,7.1,TE,HigbTy00"
"91,Jakobie Keeney-James,48,0,0,2,Sun,17,18,2026-01-04,25-100,GNB,@,MIN,L 3-16,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,2,2,15,7.5,0,100.0,7.5,0,50.0,48,94.1,0,0.0,9,39.1,WR,KeenJa00"
"92,Terry McLaurin,48,0,0,4,Sun,17,18,2026-01-04,30-111,WAS,@,PHI,W 24-17,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,4,4,57,14.3,0,100.0,14.3,4,100.0,48,69.6,0,0.0,0,0.0,WR,McLaTe00"
"93,Jakobi Meyers,48,0,0,6,Sun,17,18,2026-01-04,29-056,JAX,,TEN,W 41-7,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,6,5,44,8.8,0,83.3,7.3,3,66.7,48,78.7,0,0.0,0,0.0,WR,MeyeJa01"
"94,Eric Saubert,48,0,0,3,Sat,17,18,2026-01-03,31-247,SEA,@,SFO,W 13-3,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,3,2,10,5.0,0,66.7,3.3,1,33.3,48,69.6,0,0.0,8,47.1,TE,SaubEr00"
"95,Treylon Burks,47,0,0,4,Sun,17,18,2026-01-04,25-287,WAS,@,PHI,W 24-17,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,4,2,12,6.0,0,50.0,3.0,1,50.0,47,68.1,0,0.0,4,18.2,WR,BurkTr00"
"96,Jalen Coker,47,0,0,7,Sat,17,18,2026-01-03,24-065,CAR,@,TAM,L 14-16,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,7,6,47,7.8,1,85.7,6.7,2,57.1,47,92.2,0,0.0,0,0.0,WR,CokeJa01"
"97,Derius Davis,47,0,0,1,Sun,17,18,2026-01-04,25-115,LAC,@,DEN,L 3-19,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,1,1,7,7.0,0,100.0,7.0,0,0.0,47,66.2,0,0.0,12,44.4,WR,DaviDe02"
"98,Chris Godwin,47,0,0,1,Sat,17,18,2026-01-03,29-310,TAM,,CAR,W 16-14,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,1,1,8,8.0,0,100.0,8.0,1,100.0,47,70.1,0,0.0,0,0.0,WR,GodwCh00"
"99,D.J. Moore,47,0,0,3,Sun,17,18,2026-01-04,28-265,CHI,,DET,L 16-19,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,3,1,11,11.0,0,33.3,3.7,1,33.3,47,85.5,0,0.0,0,0.0,WR,MoorD.00"
"100,Kyren Williams,47,0,12,5,Sun,17,18,2026-01-04,25-131,LAR,,ARI,W 37-20,0,0,0,,0,0,0,0,,,,0,0,,,,,,,12,60,5.0,0,3,58.3,5,3,21,7.0,0,60.0,4.2,1,60.0,47,62.7,0,0.0,0,0.0,RB,WillKy02"
"101,Jerry Jeudy,46,0,1,6,Sun,17,18,2026-01-04,26-255,CLE,@,CIN,W 20-18,0,0,0,,0,0,0,0,,,,0,0,,,,,,,1,5,5.0,0,1,100.0,6,2,17,8.5,0,33.3,2.8,1,16.7,46,88.5,0,0.0,0,0.0,WR,JeudJe00"
"102,Courtland Sutton,46,0,0,2,Sun,17,18,2026-01-04,30-086,DEN,,LAC,W 19-3,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,2,1,5,5.0,0,50.0,2.5,0,0.0,46,78.0,0,0.0,0,0.0,WR,SuttCo00"
"103,Tommy Tremble,46,0,0,4,Sat,17,18,2026-01-03,25-215,CAR,@,TAM,L 14-16,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,4,3,38,12.7,1,75.0,9.5,3,75.0,46,90.2,0,0.0,5,22.7,TE,TremTo00"
"104,Drake Dabney,45,0,0,2,Sun,17,18,2026-01-04,23-235,GNB,@,MIN,L 3-16,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,2,1,3,3.0,0,50.0,1.5,0,0.0,45,88.2,0,0.0,9,39.1,TE,DabnDr00"
"105,Drake Maye,45,18,5,0,Sun,17,18,2026-01-04,23-127,NWE,,MIA,W 38-10,14,18,4,77.8,191,1,0,0,5.6,0.0,129.4,0,0,0.00,10.6,11.7,11.7,13.6,55.6,5,41,8.2,0,3,100.0,0,0,0,,0,,,0,,45,76.3,0,0.0,0,0.0,QB,MayeDr00"
"106,Tetairoa McMillan,45,0,0,6,Sat,17,18,2026-01-03,22-273,CAR,@,TAM,L 14-16,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,6,4,85,21.3,0,66.7,14.2,4,66.7,45,88.2,0,0.0,0,0.0,WR,McMiTe00"
"107,David Sills V,45,0,0,1,Sun,17,18,2026-01-04,29-220,ATL,,NOR,W 19-17,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,1,1,11,11.0,0,100.0,11.0,0,0.0,45,71.4,0,0.0,5,17.9,WR,SillDa01"
"108,Parker Washington,45,0,0,9,Sun,17,18,2026-01-04,23-289,JAX,,TEN,W 41-7,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,9,5,87,17.4,1,55.6,9.7,3,55.6,45,73.8,0,0.0,5,19.2,WR,WashPa01"
"109,Alec Pierce,44,0,0,7,Sun,17,18,2026-01-04,25-247,IND,@,HOU,L 30-38,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,7,4,132,33.0,2,57.1,18.9,3,42.9,44,67.7,0,0.0,0,0.0,WR,PierAl00"
"110,C.J. Stroud,44,23,2,0,Sun,17,18,2026-01-04,24-093,HOU,,IND,W 38-30,14,23,9,60.9,169,1,0,0,4.3,0.0,97.9,0,0,0.00,7.3,8.2,8.2,12.1,39.1,2,5,2.5,1,1,100.0,0,0,0,,0,,,0,,44,64.7,0,0.0,0,0.0,QB,StroCJ00"
"111,Isaac TeSlaa,44,0,0,1,Sun,17,18,2026-01-04,23-318,DET,@,CHI,W 19-16,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,1,1,18,18.0,0,100.0,18.0,1,100.0,44,60.3,0,0.0,0,0.0,WR,TeSlIs00"
"112,J.J. McCarthy,43,23,2,0,Sun,17,18,2026-01-04,22-349,MIN,,GNB,W 16-3,14,23,9,60.9,182,0,0,0,0.0,0.0,85.8,0,0,0.00,7.9,7.9,7.9,13.0,47.8,2,7,3.5,0,1,100.0,0,0,0,,0,,,0,,43,64.2,0,0.0,0,0.0,QB,McCaJJ00"
"113,Chig Okonkwo,43,0,0,5,Sun,17,18,2026-01-04,26-118,TEN,@,JAX,L 7-41,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,5,2,2,1.0,0,40.0,0.4,0,0.0,43,79.6,0,0.0,0,0.0,TE,OkonCh00"
"114,Jalen Royals,43,0,0,3,Sun,17,18,2026-01-04,22-320,KAN,@,LVR,L 12-14,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,3,2,4,2.0,0,66.7,1.3,0,0.0,43,67.2,0,0.0,16,50.0,WR,RoyaJa00"
"115,Xavier Weaver,43,0,0,0,Sun,17,18,2026-01-04,25-084,ARI,@,LAR,L 20-37,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,0,0,0,,0,,,0,,43,78.2,0,0.0,7,25.0,WR,WeavXa00"
"116,AJ Barner,42,0,0,3,Sat,17,18,2026-01-03,23-245,SEA,@,SFO,W 13-3,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,3,2,14,7.0,0,66.7,4.7,0,0.0,42,60.9,0,0.0,0,0.0,TE,BarnAJ00"
"117,Bucky Irving,42,0,26,2,Sat,17,18,2026-01-03,23-137,TAM,,CAR,W 16-14,0,0,0,,0,0,0,0,,,,0,0,,,,,,,26,85,3.3,0,5,46.2,2,1,13,13.0,0,50.0,6.5,1,50.0,42,62.7,0,0.0,0,0.0,RB,IrviBu00"
"118,Brock Purdy,42,27,2,0,Sat,17,18,2026-01-03,26-007,SFO,,SEA,L 3-13,19,27,8,70.4,127,0,1,0,0.0,3.7,64.9,3,7,10.00,4.7,3.0,2.5,6.7,40.0,2,21,10.5,0,1,50.0,0,0,0,,0,,,0,,42,100.0,0,0.0,0,0.0,QB,PurdBr00"
"119,John Bates,41,0,0,2,Sun,17,18,2026-01-04,28-059,WAS,@,PHI,W 24-17,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,2,2,13,6.5,1,100.0,6.5,2,100.0,41,59.4,0,0.0,12,54.5,TE,BateJo00"
"120,Josh Downs,41,0,1,4,Sun,17,18,2026-01-04,24-145,IND,@,HOU,L 30-38,0,0,0,,0,0,0,0,,,,0,0,,,,,,,1,-5,-5.0,0,0,0.0,4,4,61,15.3,0,100.0,15.3,2,50.0,41,63.1,0,0.0,3,8.3,WR,DownJo00"
"121,George Kittle,40,0,0,7,Sat,17,18,2026-01-03,32-086,SFO,,SEA,L 3-13,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,7,5,29,5.8,0,71.4,4.1,3,57.1,40,95.2,0,0.0,0,0.0,TE,KittGe00"
"122,Cedric Tillman,40,0,0,2,Sun,17,18,2026-01-04,25-260,CLE,@,CIN,W 20-18,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,2,1,23,23.0,0,50.0,11.5,1,50.0,40,76.9,0,0.0,0,0.0,WR,TillCe01"
"123,Pat Bryant,39,0,0,5,Sun,17,18,2026-01-04,23-025,DEN,,LAC,W 19-3,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,5,4,31,7.8,0,80.0,6.2,2,40.0,39,66.1,0,0.0,2,7.4,WR,BryaPa00"
"124,Zach Charbonnet,39,0,17,4,Sat,17,18,2026-01-03,24-360,SEA,@,SFO,W 13-3,0,0,0,,0,0,0,0,,,,0,0,,,,,,,17,74,4.4,1,4,29.4,4,3,23,7.7,0,75.0,5.8,1,50.0,39,56.5,0,0.0,0,0.0,RB,CharZa00"
"125,Chimere Dike,39,0,0,4,Sun,17,18,2026-01-04,24-021,TEN,@,JAX,L 7-41,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,4,3,27,9.0,0,75.0,6.8,1,50.0,39,72.2,0,0.0,10,38.5,WR,DikeCh00"
"126,Emeka Egbuka,39,0,0,3,Sat,17,18,2026-01-03,23-081,TAM,,CAR,W 16-14,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,3,1,8,8.0,0,33.3,2.7,0,33.3,39,58.2,0,0.0,0,0.0,WR,EgbuEm01"
"127,Christian Kirk,39,0,0,2,Sun,17,18,2026-01-04,29-047,HOU,,IND,W 38-30,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,2,1,-3,-3.0,0,50.0,-1.5,0,0.0,39,57.4,0,0.0,0,0.0,WR,KirkCh01"
"128,Malik Washington,39,0,2,4,Sun,17,18,2026-01-04,25-000,MIA,@,NWE,L 10-38,0,0,0,,0,0,0,0,,,,0,0,,,,,,,2,22,11.0,0,1,100.0,4,3,6,2.0,1,75.0,1.5,1,25.0,39,69.6,0,0.0,9,33.3,WR,WashMa00"
"129,Keenan Allen,38,0,0,13,Sun,17,18,2026-01-04,33-252,LAC,@,DEN,L 3-19,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,13,7,36,5.1,0,53.8,2.8,2,23.1,38,53.5,0,0.0,0,0.0,WR,AlleKe00"
"130,Tank Bigsby,38,0,16,1,Sun,17,18,2026-01-04,24-127,PHI,,WAS,L 17-24,0,0,0,,0,0,0,0,,,,0,0,,,,,,,16,75,4.7,1,5,50.0,1,1,31,31.0,0,100.0,31.0,1,100.0,38,59.4,0,0.0,0,0.0,RB,BigsTa00"
"131,Chase Brown,38,0,13,6,Sun,17,18,2026-01-04,25-289,CIN,,CLE,L 18-20,0,0,0,,0,0,0,0,,,,0,0,,,,,,,13,72,5.5,0,2,53.8,6,4,18,4.5,1,66.7,3.0,1,33.3,38,55.9,0,0.0,0,0.0,RB,BrowCh10"
"132,Dalton Schultz,38,0,0,4,Sun,17,18,2026-01-04,29-177,HOU,,IND,W 38-30,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,4,4,73,18.3,0,100.0,18.3,3,75.0,38,55.9,0,0.0,0,0.0,TE,SchuDa00"
"133,Ben Sinnott,38,0,0,2,Sun,17,18,2026-01-04,23-204,WAS,@,PHI,W 24-17,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,2,2,3,1.5,0,100.0,1.5,0,0.0,38,55.1,0,0.0,5,22.7,TE,SinnBe00"
"134,Brenton Strange,38,0,0,6,Sun,17,18,2026-01-04,25-008,JAX,,TEN,W 41-7,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,6,6,52,8.7,1,100.0,8.7,4,100.0,38,62.3,0,0.0,0,0.0,TE,StraBr00"
"135,Calvin Austin III,37,0,0,7,Sun,17,18,2026-01-04,26-286,PIT,,BAL,W 26-24,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,7,3,55,18.3,1,42.9,7.9,3,42.9,37,49.3,0,0.0,4,13.8,WR,AustCa00"
"136,Jauan Jennings,37,0,0,6,Sat,17,18,2026-01-03,28-177,SFO,,SEA,L 3-13,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,6,4,35,8.8,0,66.7,5.8,2,33.3,37,88.1,0,0.0,0,0.0,WR,JennJa00"
"137,Jalen McMillan,37,0,0,1,Sat,17,18,2026-01-03,24-027,TAM,,CAR,W 16-14,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,1,1,11,11.0,0,100.0,11.0,1,100.0,37,55.2,0,0.0,0,0.0,WR,McMiJa01"
"138,Demarcus Robinson,37,0,0,4,Sat,17,18,2026-01-03,31-104,SFO,,SEA,L 3-13,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,4,3,24,8.0,0,75.0,6.0,2,50.0,37,88.1,0,0.0,0,0.0,WR,RobiDe01"
"139,Devontez Walker,37,0,0,2,Sun,17,18,2026-01-04,24-199,BAL,@,PIT,L 24-26,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,2,2,46,23.0,1,100.0,23.0,1,100.0,37,72.5,0,0.0,14,48.3,WR,WalkDe01"
"140,Josh Whyle,37,0,0,1,Sun,17,18,2026-01-04,26-118,GNB,@,MIN,L 3-16,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,1,1,4,4.0,0,100.0,4.0,0,100.0,37,72.5,0,0.0,13,56.5,TE,WhylJo01"
"141,Jack Bech,36,0,0,2,Sun,17,18,2026-01-04,23-017,LVR,,KAN,W 14-12,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,2,0,0,,0,0.0,0.0,0,0.0,36,58.1,0,0.0,6,18.8,WR,BechJa00"
"142,Ronnie Bell,36,0,0,4,Sun,17,18,2026-01-04,25-341,NOR,@,ATL,L 17-19,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,4,2,23,11.5,1,50.0,5.8,1,25.0,36,52.9,0,0.0,3,10.7,WR,BellRo01"
"143,Noah Gray,36,0,0,5,Sun,17,18,2026-01-04,26-249,KAN,@,LVR,L 12-14,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,5,3,30,10.0,0,60.0,6.0,2,40.0,36,56.3,0,0.0,4,12.5,TE,GrayNo00"
"144,Derrick Henry,36,0,20,1,Sun,17,18,2026-01-04,32-000,BAL,@,PIT,L 24-26,0,0,0,,0,0,0,0,,,,0,0,,,,,,,20,126,6.3,0,5,35.0,1,0,0,,0,0.0,0.0,0,0.0,36,70.6,0,0.0,0,0.0,RB,HenrDe00"
"145,Andrei Iosivas,36,0,0,3,Sun,17,18,2026-01-04,26-081,CIN,,CLE,L 18-20,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,3,2,10,5.0,0,66.7,3.3,1,33.3,36,52.9,0,0.0,0,0.0,WR,IosiAn00"
"146,Christian McCaffrey,36,0,8,7,Sat,17,18,2026-01-03,29-210,SFO,,SEA,L 3-13,0,0,0,,0,0,0,0,,,,0,0,,,,,,,8,23,2.9,0,0,25.0,7,6,34,5.7,0,85.7,4.9,1,42.9,36,85.7,0,0.0,0,0.0,RB,McCaCh01"
"147,Konata Mumpfield,36,0,0,1,Sun,17,18,2026-01-04,23-072,LAR,,ARI,W 37-20,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,1,0,0,,0,0.0,0.0,0,0.0,36,48.0,0,0.0,0,0.0,WR,MumpKo00"
"148,Cedrick Wilson Jr.,36,0,0,2,Sun,17,18,2026-01-04,30-045,MIA,@,NWE,L 10-38,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,2,0,0,,0,0.0,0.0,0,0.0,36,64.3,0,0.0,0,0.0,WR,WilsCe01"
"149,Britain Covey,35,0,0,4,Sun,17,18,2026-01-04,28-292,PHI,,WAS,L 17-24,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,4,2,20,10.0,0,50.0,5.0,2,50.0,35,54.7,0,0.0,7,31.8,WR,CoveBr00"
"150,Chris Oladokun,35,17,1,0,Sun,17,18,2026-01-04,28-123,KAN,@,LVR,L 12-14,11,17,6,64.7,58,0,0,0,0.0,0.0,70.2,3,40,15.00,3.4,3.4,0.9,5.3,25.0,1,0,0.0,0,0,0.0,0,0,0,,0,,,0,,35,54.7,0,0.0,0,0.0,QB,OladCh00"
"151,Brian Thomas,35,0,0,5,Sun,17,18,2026-01-04,23-088,JAX,,TEN,W 41-7,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,5,3,49,16.3,0,60.0,9.8,3,60.0,35,57.4,0,0.0,0,0.0,WR,ThomBr06"
"152,Kayshon Boutte,34,0,0,4,Sun,17,18,2026-01-04,23-242,NWE,,MIA,W 38-10,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,4,2,24,12.0,0,50.0,6.0,2,50.0,34,57.6,0,0.0,0,0.0,WR,BoutKa00"
"153,Luther Burden,34,0,1,4,Sun,17,18,2026-01-04,22-023,CHI,,DET,L 16-19,0,0,0,,0,0,0,0,,,,0,0,,,,,,,1,10,10.0,0,1,100.0,4,3,35,11.7,0,75.0,8.8,3,75.0,34,61.8,0,0.0,0,0.0,WR,BurdLu00"
"154,Travis Etienne,34,0,14,1,Sun,17,18,2026-01-04,26-343,JAX,,TEN,W 41-7,0,0,0,,0,0,0,0,,,,0,0,,,,,,,14,32,2.3,0,1,28.6,1,1,6,6.0,0,100.0,6.0,1,100.0,34,55.7,0,0.0,0,0.0,RB,EtieTr00"
"155,Hunter Henry,34,0,0,5,Sun,17,18,2026-01-04,31-028,NWE,,MIA,W 38-10,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,5,5,56,11.2,0,100.0,11.2,2,40.0,34,57.6,0,0.0,0,0.0,TE,HenrHu00"
"156,Julian Hill,34,0,0,1,Sun,17,18,2026-01-04,25-179,MIA,@,NWE,L 10-38,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,1,1,8,8.0,0,100.0,8.0,0,100.0,34,60.7,0,0.0,14,51.9,TE,HillJu02"
"157,John Metchie,34,0,0,4,Sun,17,18,2026-01-04,25-170,NYJ,@,BUF,L 8-35,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,4,3,20,6.7,0,75.0,5.0,1,50.0,34,70.8,0,0.0,3,18.8,WR,MetcJo00"
"158,Tony Pollard,34,0,14,3,Sun,17,18,2026-01-04,28-249,TEN,@,JAX,L 7-41,0,0,0,,0,0,0,0,,,,0,0,,,,,,,14,48,3.4,0,3,35.7,3,3,17,5.7,0,100.0,5.7,1,66.7,34,63.0,0,0.0,0,0.0,RB,PollTo00"
"159,Brashard Smith,34,0,12,4,Sun,17,18,2026-01-04,22-268,KAN,@,LVR,L 12-14,0,0,0,,0,0,0,0,,,,0,0,,,,,,,12,56,4.7,0,3,41.7,4,2,2,1.0,0,50.0,0.5,0,25.0,34,53.1,0,0.0,12,37.5,RB,SmitBr09"
"160,Jonathan Taylor,34,0,14,2,Sun,17,18,2026-01-04,26-350,IND,@,HOU,L 30-38,0,0,0,,0,0,0,0,,,,0,0,,,,,,,14,26,1.9,0,2,28.6,2,2,13,6.5,0,100.0,6.5,1,50.0,34,52.3,0,0.0,0,0.0,RB,TaylJo02"
"161,Adam Trautman,34,0,0,0,Sun,17,18,2026-01-04,28-333,DEN,,LAC,W 19-3,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,0,0,0,,0,,,0,,34,57.6,0,0.0,7,25.9,TE,TrauAd00"
"162,Blake Whiteheart,34,0,0,1,Sun,17,18,2026-01-04,25-288,CLE,@,CIN,W 20-18,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,1,0,0,,0,0.0,0.0,0,0.0,34,65.4,0,0.0,13,54.2,TE,WhitBl01"
"163,Jaydon Blue,33,0,16,0,Sun,17,18,2026-01-04,21-361,DAL,@,NYG,L 17-34,0,0,0,,0,0,0,0,,,,0,0,,,,,,,16,64,4.0,1,4,37.5,0,0,0,,0,,,0,,33,60.0,0,0.0,2,7.7,RB,BlueJa01"
"164,Jake Ferguson,33,0,0,2,Sun,17,18,2026-01-04,26-351,DAL,@,NYG,L 17-34,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,2,1,5,5.0,0,50.0,2.5,0,0.0,33,60.0,0,0.0,0,0.0,TE,FergJa00"
"165,Oronde Gadsden II,33,0,0,2,Sun,17,18,2026-01-04,22-193,LAC,@,DEN,L 3-19,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,2,2,23,11.5,0,100.0,11.5,1,100.0,33,46.5,0,0.0,8,29.6,TE,GadsOr01"
"166,RJ Harvey,33,0,15,4,Sun,17,18,2026-01-04,24-334,DEN,,LAC,W 19-3,0,0,0,,0,0,0,0,,,,0,0,,,,,,,15,28,1.9,0,2,26.7,4,1,5,5.0,0,25.0,1.3,0,0.0,33,55.9,0,0.0,0,0.0,RB,HarvRJ00"
"167,Elijah Higgins,33,0,0,3,Sun,17,18,2026-01-04,25-069,ARI,@,LAR,L 20-37,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,3,3,28,9.3,0,100.0,9.3,3,100.0,33,60.0,0,0.0,15,53.6,TE,HiggEl00"
"168,Samaje Perine,33,0,8,4,Sun,17,18,2026-01-04,30-110,CIN,,CLE,L 18-20,0,0,0,,0,0,0,0,,,,0,0,,,,,,,8,42,5.3,0,4,75.0,4,3,10,3.3,0,75.0,2.5,0,50.0,33,48.5,0,0.0,9,37.5,RB,PeriSa00"
"169,Rashid Shaheed,33,0,0,1,Sat,17,18,2026-01-03,27-125,SEA,@,SFO,W 13-3,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,1,1,2,2.0,0,100.0,2.0,0,0.0,33,47.8,0,0.0,6,35.3,WR,ShahRa00"
"170,Jonnu Smith,33,0,1,2,Sun,17,18,2026-01-04,30-135,PIT,,BAL,W 26-24,0,0,0,,0,0,0,0,,,,0,0,,,,,,,1,2,2.0,0,0,0.0,2,1,2,2.0,0,50.0,1.0,0,0.0,33,44.0,0,0.0,0,0.0,TE,SmitJo01"
"171,Cade Stover,33,0,0,2,Sun,17,18,2026-01-04,25-206,HOU,,IND,W 38-30,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,2,1,9,9.0,0,50.0,4.5,0,50.0,33,48.5,0,0.0,23,63.9,TE,StovCa00"
"172,Khalil Herbert,32,0,12,2,Sun,17,18,2026-01-04,27-258,NYJ,@,BUF,L 8-35,0,0,0,,0,0,0,0,,,,0,0,,,,,,,12,42,3.5,0,2,50.0,2,1,4,4.0,0,50.0,2.0,0,50.0,32,66.7,0,0.0,0,0.0,RB,HerbKh00"
"173,Tyler Lockett,32,0,0,5,Sun,17,18,2026-01-04,33-098,LVR,,KAN,W 14-12,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,5,1,5,5.0,0,20.0,1.0,0,0.0,32,51.6,0,0.0,0,0.0,WR,LockTy00"
"174,D'Andre Swift,32,0,10,2,Sun,17,18,2026-01-04,26-355,CHI,,DET,L 16-19,0,0,0,,0,0,0,0,,,,0,0,,,,,,,10,40,4.0,0,3,50.0,2,1,8,8.0,0,50.0,4.0,0,50.0,32,58.2,0,0.0,0,0.0,RB,SwifDA00"
"175,Will Dissly,31,0,0,5,Sun,17,18,2026-01-04,29-180,LAC,@,DEN,L 3-19,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,5,1,6,6.0,0,20.0,1.2,0,0.0,31,43.7,0,0.0,13,48.1,TE,DissWi00"
"176,Alec Ingold,31,0,0,2,Sun,17,18,2026-01-04,29-179,MIA,@,NWE,L 10-38,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,2,1,3,3.0,0,50.0,1.5,0,0.0,31,55.4,0,0.0,3,11.1,FB,IngoAl01"
"177,Woody Marks,31,0,10,3,Sun,17,18,2026-01-04,25-006,HOU,,IND,W 38-30,0,0,0,,0,0,0,0,,,,0,0,,,,,,,10,48,4.8,0,5,90.0,3,2,0,0.0,0,66.7,0.0,0,0.0,31,45.6,0,0.0,0,0.0,RB,MarkWo00"
"178,David Montgomery,31,0,8,1,Sun,17,18,2026-01-04,28-211,DET,@,CHI,W 19-16,0,0,0,,0,0,0,0,,,,1,5,100.00,,,-5.0,,0.0,8,42,5.3,0,3,75.0,1,1,13,13.0,0,100.0,13.0,1,100.0,31,42.5,0,0.0,0,0.0,RB,MontDa01"
"179,Josh Oliver,31,0,0,2,Sun,17,18,2026-01-04,28-289,MIN,,GNB,W 16-3,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,2,2,29,14.5,0,100.0,14.5,2,100.0,31,46.3,0,0.0,2,8.7,TE,OlivJo00"
