"Rk,Player,OffSnp,Att,Att,Tgt,Day,G#,Week,Date,Age,Team,,Opp,Result,Cmp,Att,Inc,Cmp%,Yds,TD,Int,Pick6,TD%,Int%,Rate,Sk,Yds,Sk%,Y/A,AY/A,ANY/A,Y/C,Succ%,Att,Yds,Y/A,TD,1D,Succ%,Tgt,Rec,Yds,Y/R,TD,Ctch%,Y/Tgt,1D,Succ%,OffSnp,Off%,DefSnp,Def%,STSnp,ST %,Pos.,-9999"
"87,Kendrick Bourne,48,0,0,2,Sun,9,9,2025-11-02,30-090,SFO,@,NYG,W 34-24,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,2,2,34,17.0,0,100.0,17.0,2,100.0,48,72.7,0,0.0,0,0.0,WR,BourKe00"
"88,Dyami Brown,48,0,1,7,Sun,8,9,2025-11-02,26-001,JAX,@,LVR,W 30-29 (OT),0,0,0,,0,0,0,0,,,,0,0,,,,,,,1,4,4.0,0,0,100.0,7,3,25,8.3,0,42.9,3.6,1,28.6,48,60.0,0,0.0,4,16.0,WR,BrowDy00"
"89,Sam Darnold,48,24,0,0,Sun,8,9,2025-11-02,28-150,SEA,@,WAS,W 38-14,21,24,3,87.5,330,4,1,0,16.7,4.2,141.0,0,0,0.00,13.8,15.21,15.21,15.7,83.3,0,0,,0,0,,0,0,0,,0,,,0,,48,94.1,0,0.0,0,0.0,QB,DarnSa00"
"90,Marvin Harrison Jr.,48,0,0,10,Mon,8,9,2025-11-03,23-084,ARI,@,DAL,W 27-17,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,10,7,96,13.7,1,70.0,9.6,6,70.0,48,71.6,0,0.0,0,0.0,WR,HarrMa09"
"91,T.J. Hockenson,48,0,0,3,Sun,8,9,2025-11-02,28-122,MIN,@,DET,W 27-24,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,3,2,11,5.5,1,66.7,3.7,1,33.3,48,77.4,0,0.0,0,0.0,TE,HockTJ00"
"92,Chris Moore,48,0,0,0,Sun,9,9,2025-11-02,32-139,WAS,,SEA,L 14-38,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,0,0,0,,0,,,0,,48,73.8,0,0.0,9,37.5,WR,MoorCh00"
"93,Michael Wilson,48,0,0,4,Mon,8,9,2025-11-03,25-253,ARI,@,DAL,W 27-17,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,4,3,61,20.3,0,75.0,15.3,2,50.0,48,71.6,0,0.0,0,0.0,WR,WilsMi02"
"94,Davis Allen,47,0,0,4,Sun,8,9,2025-11-02,24-272,LAR,,NOR,W 34-10,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,4,3,37,12.3,0,75.0,9.3,2,75.0,47,58.8,0,0.0,11,47.8,TE,AlleDa02"
"95,Kareem Hunt,47,0,11,2,Sun,9,9,2025-11-02,30-088,KAN,@,BUF,L 21-28,0,0,0,,0,0,0,0,,,,0,0,,,,,,,11,49,4.5,1,3,63.6,2,1,6,6.0,0,50.0,3.0,0,50.0,47,78.3,0,0.0,0,0.0,RB,HuntKa00"
"96,Kimani Vidal,47,0,12,1,Sun,9,9,2025-11-02,24-066,LAC,@,TEN,W 27-20,0,0,0,,0,0,0,0,,,,0,0,,,,,,,12,30,2.5,0,1,41.7,1,0,0,,0,0.0,0.0,0,0.0,47,72.3,0,0.0,0,0.0,RB,VidaKi00"
"97,Cam Ward,47,21,2,0,Sun,9,9,2025-11-02,23-161,TEN,,LAC,L 20-27,12,21,9,57.1,145,0,0,0,0.0,0.0,78.5,4,27,16.00,6.9,6.90,4.72,12.1,36.0,2,6,3.0,0,0,0.0,0,0,0,,0,,,0,,47,100.0,0,0.0,0,0.0,QB,WardCa00"
"98,Travis Etienne,46,0,22,5,Sun,8,9,2025-11-02,26-280,JAX,@,LVR,W 30-29 (OT),0,0,0,,0,0,0,0,,,,0,0,,,,,,,22,84,3.8,0,6,63.6,5,5,31,6.2,0,100.0,6.2,1,60.0,46,57.5,0,0.0,0,0.0,RB,EtieTr00"
"99,Zay Flowers,46,0,0,5,Thu,8,9,2025-10-30,25-049,BAL,@,MIA,W 28-6,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,5,5,64,12.8,0,100.0,12.8,2,80.0,46,82.1,0,0.0,0,0.0,WR,FlowZa00"
"100,Xavier Hutchinson,46,0,0,5,Sun,8,9,2025-11-02,25-154,HOU,,DEN,L 15-18,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,5,3,30,10.0,0,60.0,6.0,1,60.0,46,63.0,0,0.0,7,21.2,WR,HutcXa00"
"101,Adam Trautman,46,0,0,2,Sun,9,9,2025-11-02,28-270,DEN,@,HOU,W 18-15,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,2,2,25,12.5,0,100.0,12.5,1,100.0,46,73.0,0,0.0,3,9.1,TE,TrauAd00"
"102,Keon Coleman,45,0,0,2,Sun,8,9,2025-11-02,22-169,BUF,,KAN,W 28-21,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,2,2,17,8.5,0,100.0,8.5,1,100.0,45,68.2,0,0.0,0,0.0,WR,ColeKe02"
"103,Ryan Flournoy,45,0,0,2,Mon,9,9,2025-11-03,26-007,DAL,,ARI,L 17-27,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,2,2,12,6.0,1,100.0,6.0,2,100.0,45,67.2,0,0.0,14,60.9,WR,FlouRy00"
"104,Ladd McConkey,45,0,0,7,Sun,9,9,2025-11-02,23-356,LAC,@,TEN,W 27-20,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,7,4,56,14.0,0,57.1,8.0,2,57.1,45,69.2,0,0.0,0,0.0,WR,McCoLa00"
"105,Colby Parkinson,45,0,0,2,Sun,8,9,2025-11-02,26-298,LAR,,NOR,W 34-10,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,2,2,10,5.0,0,100.0,5.0,0,50.0,45,56.3,0,0.0,0,0.0,TE,ParkCo02"
"106,Malik Washington,45,0,3,3,Thu,9,9,2025-10-30,24-299,MIA,,BAL,L 6-28,0,0,0,,0,0,0,0,,,,0,0,,,,,,,3,13,4.3,0,0,33.3,3,3,48,16.0,0,100.0,16.0,2,66.7,45,70.3,0,0.0,11,45.8,WR,WashMa00"
"107,Quentin Johnston,44,0,0,5,Sun,9,9,2025-11-02,24-057,LAC,@,TEN,W 27-20,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,5,4,53,13.3,1,80.0,10.6,2,80.0,44,67.7,0,0.0,0,0.0,WR,JohnQu02"
"108,Kyle Juszczyk,44,0,0,2,Sun,9,9,2025-11-02,34-193,SFO,@,NYG,W 34-24,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,2,1,12,12.0,0,50.0,6.0,1,50.0,44,66.7,0,0.0,3,10.0,FB,JuszKy00"
"109,Deebo Samuel,44,0,1,6,Sun,9,9,2025-11-02,29-291,WAS,,SEA,L 14-38,0,0,0,,0,0,0,0,,,,0,0,,,,,,,1,3,3.0,0,0,0.0,6,5,41,8.2,0,83.3,6.8,1,66.7,44,67.7,0,0.0,3,12.5,WR,SamuDe00"
"110,AJ Barner,43,0,1,4,Sun,8,9,2025-11-02,23-183,SEA,@,WAS,W 38-14,0,0,0,,0,0,0,0,,,,0,0,,,,,,,1,1,1.0,1,1,100.0,4,3,24,8.0,0,75.0,6.0,1,75.0,43,84.3,0,0.0,0,0.0,TE,BarnAJ00"
"111,Mack Hollins,43,0,0,2,Sun,9,9,2025-11-02,32-047,NWE,,ATL,W 24-23,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,2,2,9,4.5,0,100.0,4.5,1,100.0,43,63.2,0,0.0,0,0.0,WR,HollMa00"
"112,Christian Watson,43,0,0,4,Sun,8,9,2025-11-02,26-174,GNB,,CAR,L 13-16,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,4,2,58,29.0,0,50.0,14.5,1,50.0,43,66.2,0,0.0,0,0.0,WR,WatsCh00"
"113,Nick Westbrook-Ikhine,43,0,0,4,Thu,9,9,2025-10-30,28-223,MIA,,BAL,L 6-28,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,4,2,22,11.0,0,50.0,5.5,2,50.0,43,67.2,0,0.0,12,50.0,WR,WestNi00"
"114,Rico Dowdle,42,0,25,3,Sun,9,9,2025-11-02,27-141,CAR,@,GNB,W 16-13,0,0,0,,0,0,0,0,,,,0,0,,,,,,,25,130,5.2,2,7,52.0,3,2,11,5.5,0,66.7,3.7,1,66.7,42,72.4,0,0.0,0,0.0,RB,DowdRi01"
"115,Jahmyr Gibbs,42,0,9,3,Sun,8,9,2025-11-02,23-227,DET,,MIN,L 24-27,0,0,0,,0,0,0,0,,,,0,0,,,,,,,9,25,2.8,0,0,22.2,3,3,3,1.0,0,100.0,1.0,0,0.0,42,65.6,0,0.0,0,0.0,RB,GibbJa01"
"116,Tyler Higbee,42,0,0,4,Sun,8,9,2025-11-02,32-305,LAR,,NOR,W 34-10,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,4,3,13,4.3,1,75.0,3.3,2,75.0,42,52.5,0,0.0,0,0.0,TE,HigbTy00"
"117,Stefon Diggs,41,0,0,4,Sun,9,9,2025-11-02,31-338,NWE,,ATL,W 24-23,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,4,3,38,12.7,1,75.0,9.5,2,75.0,41,60.3,0,0.0,0,0.0,WR,DiggSt00"
"118,Chimere Dike,41,0,0,3,Sun,9,9,2025-11-02,23-323,TEN,,LAC,L 20-27,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,3,1,5,5.0,0,33.3,1.7,0,33.3,41,87.2,0,0.0,10,34.5,WR,DikeCh00"
"119,Zach Ertz,41,0,0,4,Sun,9,9,2025-11-02,34-357,WAS,,SEA,L 14-38,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,4,4,46,11.5,0,100.0,11.5,2,50.0,41,63.1,0,0.0,0,0.0,TE,ErtzZa00"
"120,Christian Kirk,41,0,0,8,Sun,8,9,2025-11-02,28-349,HOU,,DEN,L 15-18,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,8,4,26,6.5,0,50.0,3.3,2,25.0,41,56.2,0,0.0,0,0.0,WR,KirkCh01"
"121,Jaylin Lane,41,0,0,5,Sun,9,9,2025-11-02,23-185,WAS,,SEA,L 14-38,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,5,3,29,9.7,0,60.0,5.8,2,60.0,41,63.1,0,0.0,9,37.5,WR,LaneJa00"
"122,Darnell Washington,41,0,0,6,Sun,8,9,2025-11-02,24-077,PIT,,IND,W 27-20,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,6,4,43,10.8,0,66.7,7.2,3,66.7,41,66.1,0,0.0,11,39.3,TE,WashDa03"
"123,Rashod Bateman,40,0,0,4,Thu,8,9,2025-10-30,25-335,BAL,@,MIA,W 28-6,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,4,2,13,6.5,1,50.0,3.3,1,25.0,40,71.4,0,0.0,0,0.0,WR,BateRa00"
"124,Khalil Shakir,40,0,0,8,Sun,8,9,2025-11-02,25-272,BUF,,KAN,W 28-21,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,8,7,43,6.1,0,87.5,5.4,3,62.5,40,60.6,0,0.0,3,12.5,WR,ShakKh00"
"125,Van Jefferson,39,0,0,4,Sun,9,9,2025-11-02,29-099,TEN,,LAC,L 20-27,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,4,1,21,21.0,0,25.0,5.3,1,25.0,39,83.0,0,0.0,0,0.0,WR,JeffVa00"
"126,Puka Nacua,39,0,1,8,Sun,8,9,2025-11-02,24-157,LAR,,NOR,W 34-10,0,0,0,,0,0,0,0,,,,0,0,,,,,,,1,3,3.0,0,1,100.0,8,7,95,13.6,1,87.5,11.9,2,75.0,39,48.8,0,0.0,0,0.0,WR,NacuPu00"
"127,Jalen Coker,38,0,0,1,Sun,9,9,2025-11-02,24-003,CAR,@,GNB,W 16-13,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,1,1,9,9.0,0,100.0,9.0,1,100.0,38,65.5,0,0.0,0,0.0,WR,CokeJa01"
"128,Josh Jacobs,38,0,17,5,Sun,8,9,2025-11-02,27-264,GNB,,CAR,L 13-16,0,0,0,,0,0,0,0,,,,0,0,,,,,,,17,87,5.1,1,6,82.4,5,4,13,3.3,0,80.0,2.6,0,20.0,38,58.5,0,0.0,0,0.0,RB,JacoJo01"
"129,Zonovan Knight,38,0,9,2,Mon,8,9,2025-11-03,24-206,ARI,@,DAL,W 27-17,0,0,0,,0,0,0,0,,,,0,0,,,,,,,9,27,3.0,0,3,33.3,2,2,20,10.0,0,100.0,10.0,2,100.0,38,56.7,0,0.0,0,0.0,RB,KnigZo00"
"130,David Sills V,38,0,0,1,Sun,8,9,2025-11-02,29-157,ATL,@,NWE,L 23-24,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,1,0,0,,0,0.0,0.0,0,0.0,38,67.9,0,0.0,0,0.0,WR,SillDa01"
"131,Tory Horton,37,0,0,4,Sun,8,9,2025-11-02,22-338,SEA,@,WAS,W 38-14,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,4,4,48,12.0,2,100.0,12.0,3,100.0,37,72.5,0,0.0,4,16.7,WR,HortTo00"
"132,Jordan Mason,37,0,10,1,Sun,8,9,2025-11-02,26-162,MIN,@,DET,W 27-24,0,0,0,,0,0,0,0,,,,0,0,,,,,,,10,36,3.6,0,1,40.0,1,1,1,1.0,0,100.0,1.0,0,0.0,37,59.7,0,0.0,0,0.0,RB,MasoJo00"
"133,Tyler Shough,37,24,1,0,Sun,9,9,2025-11-02,26-035,NOR,@,LAR,L 10-34,15,24,9,62.5,176,1,1,0,4.2,4.2,81.2,1,9,4.00,7.3,6.29,5.68,11.7,44.0,1,2,2.0,0,0,0.0,0,0,0,,0,,,0,,37,90.2,0,0.0,0,0.0,QB,ShouTy00"
"134,Pat Bryant,36,0,0,3,Sun,9,9,2025-11-02,22-327,DEN,@,HOU,W 18-15,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,3,2,20,10.0,0,66.7,6.7,2,66.7,36,57.1,0,0.0,3,9.1,WR,BryaPa00"
"135,Derrick Henry,36,0,19,1,Thu,8,9,2025-10-30,31-299,BAL,@,MIA,W 28-6,0,0,0,,0,0,0,0,,,,0,0,,,,,,,19,119,6.3,0,3,52.6,1,1,2,2.0,0,100.0,2.0,0,0.0,36,64.3,0,0.0,0,0.0,RB,HenrDe00"
"136,Austin Hooper,36,0,0,1,Sun,9,9,2025-11-02,31-004,NWE,,ATL,W 24-23,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,1,1,20,20.0,0,100.0,20.0,1,100.0,36,52.9,0,0.0,4,15.4,TE,HoopAu00"
"137,Chris Olave,36,0,0,4,Sun,9,9,2025-11-02,25-128,NOR,@,LAR,L 10-34,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,4,3,57,19.0,0,75.0,14.3,2,75.0,36,87.8,0,0.0,0,0.0,WR,OlavCh00"
"138,Cody White,36,0,0,2,Sun,8,9,2025-11-02,26-339,SEA,@,WAS,W 38-14,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,2,1,60,60.0,1,50.0,30.0,1,50.0,36,70.6,0,0.0,7,29.2,WR,WhitCo05"
"139,Calvin Austin III,35,0,0,6,Sun,8,9,2025-11-02,26-223,PIT,,IND,W 27-20,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,6,5,56,11.2,0,83.3,9.3,2,66.7,35,56.5,0,0.0,0,0.0,WR,AustCa00"
"140,Jayden Higgins,35,0,0,1,Sun,8,9,2025-11-02,22-322,HOU,,DEN,L 15-18,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,1,1,4,4.0,0,100.0,4.0,0,0.0,35,47.9,0,0.0,9,27.3,WR,HiggJa00"
"141,Zay Jones,35,0,0,0,Mon,8,9,2025-11-03,30-218,ARI,@,DAL,W 27-17,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,0,0,0,,0,,,0,,35,52.2,0,0.0,0,0.0,WR,JoneZa00"
"142,Woody Marks,35,0,10,3,Sun,8,9,2025-11-02,24-308,HOU,,DEN,L 15-18,0,0,0,,0,0,0,0,,,,0,0,,,,,,,10,27,2.7,0,0,30.0,3,0,0,,0,0.0,0.0,0,0.0,35,47.9,0,0.0,0,0.0,RB,MarkWo00"
"143,Jaylen Warren,35,0,16,2,Sun,8,9,2025-11-02,27-001,PIT,,IND,W 27-20,0,0,0,,0,0,0,0,,,,0,0,,,,,,,16,31,1.9,2,3,31.3,2,2,-2,-1.0,0,100.0,-1.0,0,0.0,35,56.5,0,0.0,2,7.1,RB,WarrJa01"
"144,Jordan Whittington,35,0,0,0,Sun,8,9,2025-11-02,25-032,LAR,,NOR,W 34-10,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,0,0,0,,0,,,0,,35,43.8,0,0.0,4,17.4,WR,WhitJo04"
"145,Brock Wright,35,0,0,1,Sun,8,9,2025-11-02,26-340,DET,,MIN,L 24-27,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,1,1,11,11.0,0,100.0,11.0,1,100.0,35,54.7,0,0.0,16,53.3,TE,WrigBr01"
"146,Rashid Shaheed,34,0,0,9,Sun,9,9,2025-11-02,27-063,NOR,@,LAR,L 10-34,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,9,5,68,13.6,0,55.6,7.6,3,33.3,34,82.9,0,0.0,8,34.8,WR,ShahRa00"
"147,Jaxon Smith-Njigba,34,0,1,9,Sun,8,9,2025-11-02,23-261,SEA,@,WAS,W 38-14,0,0,0,,0,0,0,0,,,,0,0,,,,,,,1,11,11.0,0,1,100.0,9,8,129,16.1,0,88.9,14.3,5,88.9,34,66.7,0,0.0,0,0.0,WR,SmitJa06"
"148,Treylon Burks,33,0,0,1,Sun,9,9,2025-11-02,25-224,WAS,,SEA,L 14-38,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,1,1,14,14.0,0,100.0,14.0,1,100.0,33,50.8,0,0.0,2,8.3,WR,BurkTr00"
"149,Isaiah Likely,33,0,0,4,Thu,8,9,2025-10-30,25-195,BAL,@,MIA,W 28-6,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,4,3,60,20.0,0,75.0,15.0,3,75.0,33,58.9,0,0.0,0,0.0,TE,LikeIs00"
"150,Jalen Nailor,33,0,0,4,Sun,8,9,2025-11-02,26-245,MIN,@,DET,W 27-24,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,4,1,16,16.0,0,25.0,4.0,1,25.0,33,53.2,0,0.0,0,0.0,WR,NailJa00"
"151,John Bates,32,0,0,4,Sun,9,9,2025-11-02,27-361,WAS,,SEA,L 14-38,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,4,2,20,10.0,0,50.0,5.0,2,50.0,32,49.2,0,0.0,12,50.0,TE,BateJo00"
"152,Evan Engram,32,0,0,3,Sun,9,9,2025-11-02,31-061,DEN,@,HOU,W 18-15,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,3,0,0,,0,0.0,0.0,0,0.0,32,50.8,0,0.0,0,0.0,TE,EngrEv00"
"153,Dawson Knox,32,0,0,1,Sun,8,9,2025-11-02,28-353,BUF,,KAN,W 28-21,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,1,1,30,30.0,0,100.0,30.0,1,100.0,32,48.5,0,0.0,0,0.0,TE,KnoxDa00"
"154,Tucker Kraft,32,0,0,3,Sun,8,9,2025-11-02,24-364,GNB,,CAR,L 13-16,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,3,2,20,10.0,0,66.7,6.7,1,66.7,32,49.2,0,0.0,0,0.0,TE,KrafTu00"
"155,Xavier Legette,32,0,0,3,Sun,9,9,2025-11-02,24-277,CAR,@,GNB,W 16-13,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,3,1,22,22.0,0,33.3,7.3,1,33.3,32,55.2,0,0.0,0,0.0,WR,LegeXa00"
"156,Chigoziem Okonkwo,32,0,0,2,Sun,9,9,2025-11-02,26-055,TEN,,LAC,L 20-27,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,2,2,10,5.0,0,100.0,5.0,0,0.0,32,68.1,0,0.0,0,0.0,TE,OkonCh00"
"157,Devin Singletary,32,0,8,2,Sun,9,9,2025-11-02,28-060,NYG,,SFO,L 24-34,0,0,0,,0,0,0,0,,,,0,0,,,,,,,8,43,5.4,0,4,75.0,2,2,8,4.0,0,100.0,4.0,0,50.0,32,56.1,0,0.0,0,0.0,RB,SingDe00"
"158,Tommy Tremble,32,0,0,1,Sun,9,9,2025-11-02,25-153,CAR,@,GNB,W 16-13,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,1,0,0,,0,0.0,0.0,0,0.0,32,55.2,0,0.0,4,23.5,TE,TremTo00"
"159,Noah Fant,31,0,0,3,Sun,9,9,2025-11-02,27-347,CIN,,CHI,L 42-47,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,3,2,28,14.0,1,66.7,9.3,1,66.7,31,45.6,0,0.0,0,0.0,TE,FantNo00"
"160,Tucker Fisk,31,0,0,1,Sun,9,9,2025-11-02,26-287,LAC,@,TEN,W 27-20,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,1,1,12,12.0,0,100.0,12.0,1,100.0,31,47.7,0,0.0,4,13.8,TE,FiskTu00"
"161,Jackson Hawes,31,0,0,2,Sun,8,9,2025-11-02,24-331,BUF,,KAN,W 28-21,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,2,1,18,18.0,0,50.0,9.0,1,50.0,31,47.0,0,0.0,5,20.8,TE,HaweJa00"
"162,Drew Sample,31,0,0,0,Sun,9,9,2025-11-02,29-200,CIN,,CHI,L 42-47,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,0,0,0,,0,,,0,,31,45.6,0,0.0,17,47.2,TE,SampDr00"
"163,Tyrell Shavers,31,0,0,1,Sun,8,9,2025-11-02,26-076,BUF,,KAN,W 28-21,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,1,1,7,7.0,0,100.0,7.0,0,100.0,31,47.0,0,0.0,14,58.3,WR,ShavTy00"
"164,Jack Westover,31,0,0,0,Sun,9,9,2025-11-02,26-146,NWE,,ATL,W 24-23,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,0,0,0,,0,,,0,,31,45.6,0,0.0,12,46.2,FB,WestJa01"
"165,Kyle Williams,31,0,0,1,Sun,9,9,2025-11-02,22-354,NWE,,ATL,W 24-23,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,1,0,0,,0,0.0,0.0,0,0.0,31,45.6,0,0.0,0,0.0,WR,WillKy03"
"166,Elic Ayomanor,30,0,0,6,Sun,9,9,2025-11-02,22-152,TEN,,LAC,L 20-27,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,6,3,46,15.3,0,50.0,7.7,3,50.0,30,63.8,0,0.0,0,0.0,WR,AyomEl00"
"167,Jacory Croskey-Merritt,30,0,12,1,Sun,9,9,2025-11-02,24-204,WAS,,SEA,L 14-38,0,0,0,,0,0,0,0,,,,0,0,,,,,,,12,38,3.2,0,0,58.3,1,1,3,3.0,0,100.0,3.0,0,0.0,30,46.2,0,0.0,0,0.0,RB,CrosJa00"
"168,Tre Harris,30,0,0,2,Sun,9,9,2025-11-02,23-247,LAC,@,TEN,W 27-20,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,2,2,18,9.0,0,100.0,9.0,2,100.0,30,46.2,0,0.0,5,17.2,WR,HarrTr03"
"169,Konata Mumpfield,30,0,0,0,Sun,8,9,2025-11-02,23-009,LAR,,NOR,W 34-10,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,0,0,0,,0,,,0,,30,37.5,0,0.0,5,21.7,WR,MumpKo00"
"170,Luke Musgrave,30,0,0,3,Sun,8,9,2025-11-02,25-061,GNB,,CAR,L 13-16,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,3,3,34,11.3,0,100.0,11.3,2,66.7,30,46.2,0,0.0,3,17.6,TE,MusgLu00"
"171,Mo Alie-Cox,29,0,0,1,Sun,9,9,2025-11-02,32-044,IND,@,PIT,L 20-27,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,1,0,0,,0,0.0,0.0,0,0.0,29,37.2,0,0.0,13,46.4,TE,AlieMo00"
"172,Tanner Conner,29,0,0,1,Thu,9,9,2025-10-30,27-224,MIA,,BAL,L 6-28,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,1,0,0,,0,0.0,0.0,0,0.0,29,45.3,0,0.0,14,58.3,TE,ConnTa00"
"173,J.K. Dobbins,29,0,15,1,Sun,9,9,2025-11-02,26-320,DEN,@,HOU,W 18-15,0,0,0,,0,0,0,0,,,,0,0,,,,,,,15,61,4.1,0,3,46.7,1,1,-2,-2.0,0,100.0,-2.0,0,0.0,29,46.0,0,0.0,0,0.0,RB,DobbJK00"
"174,Pat Freiermuth,29,0,0,4,Sun,8,9,2025-11-02,27-008,PIT,,IND,W 27-20,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,4,3,27,9.0,1,75.0,6.8,2,75.0,29,46.8,0,0.0,2,7.1,TE,FreiPa00"
"175,Juwan Johnson,29,0,0,4,Sun,9,9,2025-11-02,29-050,NOR,@,LAR,L 10-34,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,4,3,31,10.3,1,75.0,7.8,2,75.0,29,70.7,0,0.0,0,0.0,TE,JohnJu02"
"176,Tony Pollard,29,0,10,2,Sun,9,9,2025-11-02,28-186,TEN,,LAC,L 20-27,0,0,0,,0,0,0,0,,,,0,0,,,,,,,10,56,5.6,0,3,50.0,2,1,12,12.0,0,50.0,6.0,1,50.0,29,61.7,0,0.0,0,0.0,RB,PollTo00"
"177,Kalif Raymond,29,0,0,1,Sun,8,9,2025-11-02,31-086,DET,,MIN,L 24-27,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,1,0,0,,0,0.0,0.0,0,0.0,29,45.3,0,0.0,4,13.3,WR,RaymKa00"
"178,Ja'Tavion Sanders,29,0,0,1,Sun,9,9,2025-11-02,22-220,CAR,@,GNB,W 16-13,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,1,1,5,5.0,0,100.0,5.0,0,100.0,29,50.0,0,0.0,10,58.8,TE,SandJa01"
