"Rk,Player,OffSnp,Att,Att,Tgt,Day,G#,Week,Date,Age,Team,,Opp,Result,Cmp,Att,Inc,Cmp%,Yds,TD,Int,Pick6,TD%,Int%,Rate,Sk,Yds,Sk%,Y/A,AY/A,ANY/A,Y/C,Succ%,Att,Yds,Y/A,TD,1D,Succ%,Tgt,Rec,Yds,Y/R,TD,Ctch%,Y/Tgt,1D,Succ%,OffSnp,Off%,DefSnp,Def%,STSnp,ST %,Pos.,-9999"
"87,Derrick Henry,47,0,20,3,Sun,9,10,2025-11-09,31-309,BAL,@,MIN,W 27-19,0,0,0,,0,0,0,0,,,,0,0,,,,,,,20,75,3.8,0,5,50.0,3,3,9,3.0,0,100.0,3.0,0,33.3,47,67.1,0,0.0,0,0.0,RB,HenrDe00"
"88,Aaron Jones,46,0,9,6,Sun,9,10,2025-11-09,30-342,MIN,,BAL,L 19-27,0,0,0,,0,0,0,0,,,,0,0,,,,,,,9,47,5.2,1,3,55.6,6,3,22,7.3,0,50.0,3.7,1,33.3,46,70.8,0,0.0,0,0.0,RB,JoneAa00"
"89,Dawson Knox,46,0,0,4,Sun,9,10,2025-11-09,28-360,BUF,@,MIA,L 13-30,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,4,3,37,12.3,0,75.0,9.3,1,50.0,46,67.6,0,0.0,0,0.0,TE,KnoxDa00"
"90,Troy Franklin,45,0,0,9,Thu,10,10,2025-11-06,22-273,DEN,,LVR,W 10-7,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,9,5,40,8.0,1,55.6,4.4,2,33.3,45,73.8,0,0.0,0,0.0,WR,FranTr00"
"91,Cole Kmet,45,0,0,2,Sun,9,10,2025-11-09,26-244,CHI,,NYG,W 24-20,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,2,1,5,5.0,0,50.0,2.5,0,50.0,45,66.2,0,0.0,4,16.7,TE,KmetCo00"
"92,Khalil Shakir,45,0,0,9,Sun,9,10,2025-11-09,25-279,BUF,@,MIA,L 13-30,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,9,7,58,8.3,0,77.8,6.4,3,55.6,45,66.2,0,0.0,3,13.6,WR,ShakKh00"
"93,Sterling Shepard,45,0,1,4,Sun,9,10,2025-11-09,32-272,TAM,,NWE,L 23-28,0,0,0,,0,0,0,0,,,,0,0,,,,,,,1,11,11.0,0,1,100.0,4,3,20,6.7,0,75.0,5.0,1,50.0,45,65.2,0,0.0,0,0.0,WR,ShepSt00"
"94,Darius Slayton,45,0,0,4,Sun,10,10,2025-11-09,28-301,NYG,@,CHI,L 20-24,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,4,4,89,22.3,0,100.0,22.3,3,100.0,45,61.6,0,0.0,0,0.0,WR,SlayDa01"
"95,Cody White,45,0,0,0,Sun,9,10,2025-11-09,26-346,SEA,,ARI,W 44-22,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,0,0,0,,0,,,0,,45,72.6,0,0.0,15,55.6,WR,WhitCo05"
"96,Mark Andrews,44,0,0,5,Sun,9,10,2025-11-09,30-064,BAL,@,MIN,W 27-19,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,5,3,14,4.7,1,60.0,2.8,2,40.0,44,62.9,0,0.0,0,0.0,TE,AndrMa00"
"97,Saquon Barkley,44,0,22,3,Mon,9,10,2025-11-10,28-274,PHI,@,GNB,W 10-7,0,0,0,,0,0,0,0,,,,0,0,,,,,,,22,60,2.7,0,2,31.8,3,3,41,13.7,0,100.0,13.7,1,33.3,44,69.8,0,0.0,0,0.0,RB,BarkSa00"
"98,Zach Ertz,44,0,0,5,Sun,10,10,2025-11-09,34-364,WAS,,DET,L 22-44,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,5,4,54,13.5,0,80.0,10.8,2,60.0,44,81.5,0,0.0,0,0.0,TE,ErtzZa00"
"99,Jalen Nailor,44,0,0,6,Sun,9,10,2025-11-09,26-252,MIN,,BAL,L 19-27,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,6,5,124,24.8,1,83.3,20.7,4,83.3,44,67.7,0,0.0,0,0.0,WR,NailJa00"
"100,Tim Patrick,44,0,0,0,Sun,9,10,2025-11-09,31-351,JAX,@,HOU,L 29-36,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,0,0,0,,0,,,0,,44,71.0,0,0.0,0,0.0,WR,PatrTi00"
"101,Jaylen Waddle,44,0,0,7,Sun,10,10,2025-11-09,26-349,MIA,,BUF,W 30-13,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,7,5,84,16.8,1,71.4,12.0,3,57.1,44,83.0,0,0.0,1,4.5,WR,WaddJa00"
"102,Dontayvion Wicks,44,0,0,8,Mon,9,10,2025-11-10,24-147,GNB,,PHI,L 7-10,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,8,4,38,9.5,0,50.0,4.8,4,50.0,44,64.7,0,0.0,0,0.0,WR,WickDo00"
"103,Rashod Bateman,43,0,0,2,Sun,9,10,2025-11-09,25-345,BAL,@,MIN,W 27-19,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,2,1,10,10.0,0,50.0,5.0,1,50.0,43,61.4,0,0.0,0,0.0,WR,BateRa00"
"104,Kendrick Bourne,43,0,0,1,Sun,10,10,2025-11-09,30-097,SFO,,LAR,L 26-42,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,1,1,19,19.0,0,100.0,19.0,1,100.0,43,68.3,0,0.0,0,0.0,WR,BourKe00"
"105,Jayden Higgins,43,0,0,7,Sun,9,10,2025-11-09,22-329,HOU,,JAX,W 36-29,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,7,5,42,8.4,1,71.4,6.0,3,71.4,43,57.3,0,0.0,10,38.5,WR,HiggJa00"
"106,Alvin Kamara,43,0,22,3,Sun,10,10,2025-11-09,30-107,NOR,@,CAR,W 17-7,0,0,0,,0,0,0,0,,,,0,0,,,,,,,22,83,3.8,0,4,36.4,3,3,32,10.7,0,100.0,10.7,1,33.3,43,63.2,0,0.0,0,0.0,RB,KamaAl00"
"107,Keon Coleman,42,0,0,8,Sun,9,10,2025-11-09,22-176,BUF,@,MIA,L 13-30,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,8,3,46,15.3,1,37.5,5.8,2,37.5,42,61.8,0,0.0,0,0.0,WR,ColeKe02"
"108,Romeo Doubs,42,0,0,4,Mon,9,10,2025-11-10,25-211,GNB,,PHI,L 7-10,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,4,1,5,5.0,0,25.0,1.3,1,25.0,42,61.8,0,0.0,5,25.0,WR,DoubRo00"
"109,Rico Dowdle,42,0,18,3,Sun,10,10,2025-11-09,27-148,CAR,,NOR,L 7-17,0,0,0,,0,0,0,0,,,,0,0,,,,,,,18,53,2.9,1,4,27.8,3,3,10,3.3,0,100.0,3.3,1,33.3,42,79.2,0,0.0,0,0.0,RB,DowdRi01"
"110,Colston Loveland,42,0,0,4,Sun,9,10,2025-11-09,21-214,CHI,,NYG,W 24-20,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,4,4,55,13.8,0,100.0,13.8,3,75.0,42,61.8,0,0.0,0,0.0,TE,LoveCo00"
"111,D.J. Moore,42,0,0,4,Sun,9,10,2025-11-09,28-209,CHI,,NYG,W 24-20,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,4,0,0,,0,0.0,0.0,0,0.0,42,61.8,0,0.0,0,0.0,WR,MoorD.00"
"112,Foster Moreau,42,0,0,3,Sun,10,10,2025-11-09,28-187,NOR,@,CAR,W 17-7,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,3,2,16,8.0,0,66.7,5.3,1,66.7,42,61.8,0,0.0,3,15.8,TE,MoreFo00"
"113,Deebo Samuel,42,0,0,5,Sun,10,10,2025-11-09,29-298,WAS,,DET,L 22-44,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,5,4,29,7.3,1,80.0,5.8,2,60.0,42,77.8,0,0.0,0,0.0,WR,SamuDe00"
"114,D'Andre Swift,42,0,13,8,Sun,9,10,2025-11-09,26-299,CHI,,NYG,W 24-20,0,0,0,,0,0,0,0,,,,0,0,,,,,,,13,80,6.2,0,4,38.5,8,5,18,3.6,0,62.5,2.3,1,25.0,42,61.8,0,0.0,0,0.0,RB,SwifDA00"
"115,Adam Trautman,42,0,0,1,Thu,10,10,2025-11-06,28-274,DEN,,LVR,W 10-7,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,1,1,2,2.0,0,100.0,2.0,0,0.0,42,68.9,0,0.0,10,40.0,TE,TrauAd00"
"116,Jalen Coker,40,0,0,4,Sun,10,10,2025-11-09,24-010,CAR,,NOR,L 7-17,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,4,3,21,7.0,0,75.0,5.3,1,75.0,40,75.5,0,0.0,0,0.0,WR,CokeJa01"
"117,Xavier Hutchinson,40,0,0,0,Sun,9,10,2025-11-09,25-161,HOU,,JAX,W 36-29,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,0,0,0,,0,,,0,,40,53.3,0,0.0,0,0.0,WR,HutcXa00"
"118,Kyren Williams,40,0,14,3,Sun,9,10,2025-11-09,25-075,LAR,@,SFO,W 42-26,0,0,0,,0,0,0,0,,,,0,0,,,,,,,14,73,5.2,2,5,71.4,3,2,11,5.5,0,66.7,3.7,0,66.7,40,58.0,0,0.0,1,4.0,RB,WillKy02"
"119,Isaiah Likely,39,0,0,5,Sun,9,10,2025-11-09,25-205,BAL,@,MIN,W 27-19,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,5,2,17,8.5,0,40.0,3.4,1,20.0,39,55.7,0,0.0,0,0.0,TE,LikeIs00"
"120,Colby Parkinson,39,0,0,5,Sun,9,10,2025-11-09,26-305,LAR,@,SFO,W 42-26,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,5,4,41,10.3,1,80.0,8.2,4,80.0,39,56.5,0,0.0,1,4.0,TE,ParkCo02"
"121,Olamide Zaccheaus,39,0,0,4,Sun,9,10,2025-11-09,28-109,CHI,,NYG,W 24-20,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,4,1,5,5.0,0,25.0,1.3,0,0.0,39,57.4,0,0.0,0,0.0,WR,ZaccOl01"
"122,Calvin Austin III,38,0,0,7,Sun,9,10,2025-11-09,26-230,PIT,@,LAC,L 10-25,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,7,2,14,7.0,0,28.6,2.0,0,28.6,38,73.1,0,0.0,0,0.0,WR,AustCa00"
"123,John Bates,38,0,0,2,Sun,10,10,2025-11-09,28-003,WAS,,DET,L 22-44,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,2,1,6,6.0,0,50.0,3.0,0,50.0,38,70.4,0,0.0,13,48.1,TE,BateJo00"
"124,Oronde Gadsden II,38,0,0,6,Sun,10,10,2025-11-09,22-137,LAC,,PIT,W 25-10,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,6,3,13,4.3,0,50.0,2.2,0,50.0,38,52.1,0,0.0,4,13.8,TE,GadsOr01"
"125,Quinshon Judkins,38,0,22,3,Sun,9,10,2025-11-09,22-011,CLE,@,NYJ,L 20-27,0,0,0,,0,0,0,0,,,,0,0,,,,,,,22,75,3.4,0,5,36.4,3,2,10,5.0,0,66.7,3.3,0,33.3,38,52.1,0,0.0,0,0.0,RB,JudkQu00"
"126,David Montgomery,38,0,15,1,Sun,9,10,2025-11-09,28-155,DET,@,WAS,W 44-22,0,0,0,,0,0,0,0,,,,0,0,,,,,,,15,71,4.7,0,3,46.7,1,1,0,0.0,0,100.0,0.0,0,0.0,38,54.3,0,0.0,0,0.0,RB,MontDa01"
"127,Kalif Raymond,38,0,1,4,Sun,9,10,2025-11-09,31-093,DET,@,WAS,W 44-22,0,0,0,,0,0,0,0,,,,0,0,,,,,,,1,10,10.0,0,1,100.0,4,4,49,12.3,0,100.0,12.3,3,100.0,38,54.3,0,0.0,7,25.9,WR,RaymKa00"
"128,Mason Taylor,38,0,0,2,Sun,9,10,2025-11-09,21-185,NYJ,,CLE,W 27-20,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,2,1,4,4.0,0,50.0,2.0,0,0.0,38,77.6,0,0.0,0,0.0,TE,TaylMa02"
"129,Keenan Allen,37,0,0,5,Sun,10,10,2025-11-09,33-196,LAC,,PIT,W 25-10,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,5,2,19,9.5,0,40.0,3.8,1,40.0,37,50.7,0,0.0,1,3.4,WR,AlleKe00"
"130,Tyler Higbee,37,0,0,3,Sun,9,10,2025-11-09,32-312,LAR,@,SFO,W 42-26,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,3,3,33,11.0,0,100.0,11.0,2,100.0,37,53.6,0,0.0,1,4.0,TE,HigbTy00"
"131,Xavier Legette,37,0,0,1,Sun,10,10,2025-11-09,24-284,CAR,,NOR,L 7-17,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,1,0,0,,0,0.0,0.0,0,0.0,37,69.8,0,0.0,0,0.0,WR,LegeXa00"
"132,Michael Mayer,37,0,0,4,Thu,9,10,2025-11-06,24-123,LVR,@,DEN,L 7-10,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,4,3,22,7.3,0,75.0,5.5,1,25.0,37,61.7,0,0.0,10,40.0,TE,MayeMi00"
"133,Chris Olave,37,0,0,8,Sun,10,10,2025-11-09,25-135,NOR,@,CAR,W 17-7,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,8,5,104,20.8,1,62.5,13.0,3,37.5,37,54.4,0,0.0,0,0.0,WR,OlavCh00"
"134,Patrick Ricard,37,0,1,0,Sun,9,10,2025-11-09,31-166,BAL,@,MIN,W 27-19,0,0,0,,0,0,0,0,,,,0,0,,,,,,,1,3,3.0,0,1,100.0,0,0,0,,0,,,0,,37,52.9,0,0.0,0,0.0,FB,RicaPa00"
"135,Dont'e Thornton,37,0,0,2,Thu,9,10,2025-11-06,22-341,LVR,@,DEN,L 7-10,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,2,1,4,4.0,0,50.0,2.0,0,0.0,37,61.7,0,0.0,0,0.0,WR,ThorDo00"
"136,Stefon Diggs,36,0,0,8,Sun,10,10,2025-11-09,31-345,NWE,@,TAM,W 28-23,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,8,5,46,9.2,1,62.5,5.8,3,62.5,36,59.0,0,0.0,1,3.7,WR,DiggSt00"
"137,Josh Downs,36,0,0,2,Sun,10,10,2025-11-09,24-089,IND,,ATL,W 31-25 (OT),0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,2,1,3,3.0,0,50.0,1.5,0,0.0,36,46.8,0,0.0,6,22.2,WR,DownJo00"
"138,Puka Nacua,36,0,0,6,Sun,9,10,2025-11-09,24-164,LAR,@,SFO,W 42-26,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,6,5,64,12.8,1,83.3,10.7,5,83.3,36,52.2,0,0.0,1,4.0,WR,NacuPu00"
"139,Tommy Tremble,36,0,0,0,Sun,10,10,2025-11-09,25-160,CAR,,NOR,L 7-17,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,0,0,0,,0,,,0,,36,67.9,0,0.0,4,21.1,TE,TremTo00"
"140,Davante Adams,35,0,0,8,Sun,9,10,2025-11-09,32-320,LAR,@,SFO,W 42-26,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,8,6,77,12.8,1,75.0,9.6,6,75.0,35,50.7,0,0.0,0,0.0,WR,AdamDa01"
"141,Mo Alie-Cox,35,0,0,1,Sun,10,10,2025-11-09,32-051,IND,,ATL,W 31-25 (OT),0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,1,0,0,,0,0.0,0.0,0,0.0,35,45.5,0,0.0,11,40.7,TE,AlieMo00"
"142,Davis Allen,35,0,0,2,Sun,9,10,2025-11-09,24-279,LAR,@,SFO,W 42-26,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,2,2,8,4.0,1,100.0,4.0,1,50.0,35,50.7,0,0.0,13,52.0,TE,AlleDa02"
"143,Travis Etienne,35,0,16,4,Sun,9,10,2025-11-09,26-287,JAX,@,HOU,L 29-36,0,0,0,,0,0,0,0,,,,0,0,,,,,,,16,58,3.6,1,3,37.5,4,2,19,9.5,0,50.0,4.8,1,50.0,35,56.5,0,0.0,0,0.0,RB,EtieTr00"
"144,Jahmyr Gibbs,35,0,15,4,Sun,9,10,2025-11-09,23-234,DET,@,WAS,W 44-22,0,0,0,,0,0,0,0,,,,0,0,,,,,,,15,142,9.5,2,7,73.3,4,3,30,10.0,1,75.0,7.5,2,75.0,35,50.0,0,0.0,0,0.0,RB,GibbJa01"
"145,Breece Hall,35,0,21,1,Sun,9,10,2025-11-09,24-162,NYJ,,CLE,W 27-20,0,0,0,,0,0,0,0,,,,0,0,,,,,,,21,83,4.0,0,5,33.3,1,1,42,42.0,1,100.0,42.0,1,100.0,35,71.4,0,0.0,0,0.0,RB,HallBr03"
"146,Zonovan Knight,35,0,10,4,Sun,9,10,2025-11-09,24-212,ARI,@,SEA,L 22-44,0,0,0,,0,0,0,0,,,,0,0,,,,,,,10,28,2.8,0,4,50.0,4,1,5,5.0,0,25.0,1.3,1,25.0,35,46.1,0,0.0,7,25.9,RB,KnigZo00"
"147,Jonnu Smith,35,0,0,2,Sun,9,10,2025-11-09,30-079,PIT,@,LAC,L 10-25,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,2,1,4,4.0,0,50.0,2.0,0,0.0,35,67.3,0,0.0,0,0.0,TE,SmitJo01"
"148,Brandin Cooks,34,0,0,0,Sun,10,10,2025-11-09,32-045,NOR,@,CAR,W 17-7,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,0,0,0,,0,,,0,,34,50.0,0,0.0,0,0.0,WR,CookBr00"
"149,James Cook,34,0,13,5,Sun,9,10,2025-11-09,26-045,BUF,@,MIA,L 13-30,0,0,0,,0,0,0,0,,,,0,0,,,,,,,13,53,4.1,0,2,30.8,5,5,24,4.8,0,100.0,4.8,0,80.0,34,50.0,0,0.0,0,0.0,RB,CookJa01"
"150,Austin Hooper,34,0,0,1,Sun,10,10,2025-11-09,31-011,NWE,@,TAM,W 28-23,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,1,0,0,,0,0.0,0.0,0,0.0,34,55.7,0,0.0,5,18.5,TE,HoopAu00"
"151,Juwan Johnson,34,0,0,4,Sun,10,10,2025-11-09,29-057,NOR,@,CAR,W 17-7,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,4,4,92,23.0,1,100.0,23.0,2,100.0,34,50.0,0,0.0,0,0.0,TE,JohnJu02"
"152,Tyler Lockett,34,0,0,6,Thu,9,10,2025-11-06,33-039,LVR,@,DEN,L 7-10,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,6,5,44,8.8,0,83.3,7.3,2,66.7,34,56.7,0,0.0,0,0.0,WR,LockTy00"
"153,Xavier Smith,34,0,0,1,Sun,9,10,2025-11-09,28-049,LAR,@,SFO,W 42-26,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,1,1,14,14.0,0,100.0,14.0,1,100.0,34,49.3,0,0.0,3,12.0,WR,SmitXa00"
"154,Kyle Williams,34,0,0,2,Sun,10,10,2025-11-09,22-361,NWE,@,TAM,W 28-23,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,2,1,72,72.0,1,50.0,36.0,1,50.0,34,55.7,0,0.0,0,0.0,WR,WillKy03"
"155,Luther Burden,33,0,0,3,Sun,9,10,2025-11-09,21-332,CHI,,NYG,W 24-20,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,3,3,51,17.0,0,100.0,17.0,2,100.0,33,48.5,0,0.0,5,20.8,WR,BurdLu00"
"156,Cooper Kupp,33,0,0,2,Sun,9,10,2025-11-09,32-147,SEA,,ARI,W 44-22,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,2,2,74,37.0,0,100.0,37.0,2,100.0,33,53.2,0,0.0,1,3.7,WR,KuppCo00"
"157,Quintin Morris,33,0,0,0,Sun,9,10,2025-11-09,26-292,JAX,@,HOU,L 29-36,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,0,0,0,,0,,,0,,33,53.2,0,0.0,12,46.2,TE,MorrQu00"
"158,Konata Mumpfield,33,0,0,2,Sun,9,10,2025-11-09,23-016,LAR,@,SFO,W 42-26,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,2,0,0,,0,0.0,0.0,0,0.0,33,47.8,0,0.0,5,20.0,WR,MumpKo00"
"159,Arian Smith,33,0,1,0,Sun,9,10,2025-11-09,24-029,NYJ,,CLE,W 27-20,0,0,0,,0,0,0,0,,,,0,0,,,,,,,1,13,13.0,0,1,100.0,0,0,0,,0,,,0,,33,67.3,0,0.0,0,0.0,WR,SmitAr01"
"160,Emari Demercado,32,0,4,4,Sun,9,10,2025-11-09,26-293,ARI,@,SEA,L 22-44,0,0,0,,0,0,0,0,,,,0,0,,,,,,,4,64,16.0,0,1,50.0,4,3,40,13.3,0,75.0,10.0,1,25.0,32,42.1,0,0.0,6,22.2,RB,DemeEm00"
"161,J.K. Dobbins,32,0,18,1,Thu,10,10,2025-11-06,26-324,DEN,,LVR,W 10-7,0,0,0,,0,0,0,0,,,,0,0,,,,,,,18,77,4.3,0,3,61.1,1,1,7,7.0,0,100.0,7.0,0,100.0,32,52.5,0,0.0,0,0.0,RB,DobbJK00"
"162,Tre Harris,32,0,0,2,Sun,10,10,2025-11-09,23-254,LAC,,PIT,W 25-10,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,2,2,4,2.0,0,100.0,2.0,0,50.0,32,43.8,0,0.0,4,13.8,WR,HarrTr03"
"163,Christian Kirk,32,0,0,3,Sun,9,10,2025-11-09,28-356,HOU,,JAX,W 36-29,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,3,1,3,3.0,0,33.3,1.0,0,0.0,32,42.7,0,0.0,0,0.0,WR,KirkCh01"
"164,Greg Dulcich,31,0,0,4,Sun,10,10,2025-11-09,25-228,MIA,,BUF,W 30-13,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,4,1,22,22.0,0,25.0,5.5,1,25.0,31,58.5,0,0.0,1,4.5,TE,DulcGr00"
"165,Tyler Johnson,31,0,0,1,Sun,9,10,2025-11-09,27-076,NYJ,,CLE,W 27-20,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,1,0,0,,0,0.0,0.0,0,0.0,31,63.3,0,0.0,0,0.0,WR,JohnTy00"
"166,Kyle Juszczyk,31,0,0,2,Sun,10,10,2025-11-09,34-200,SFO,,LAR,L 26-42,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,2,2,8,4.0,0,100.0,4.0,0,100.0,31,49.2,0,0.0,2,8.0,FB,JuszKy00"
"167,David Sills V,31,0,0,1,Sun,9,10,2025-11-09,29-164,ATL,@,IND,L 25-31 (OT),0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,1,0,0,,0,0.0,0.0,0,0.0,31,49.2,0,0.0,0,0.0,WR,SillDa01"
"168,Pat Bryant,30,0,0,2,Thu,10,10,2025-11-06,22-331,DEN,,LVR,W 10-7,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,2,1,43,43.0,0,50.0,21.5,1,50.0,30,49.2,0,0.0,3,12.0,WR,BryaPa00"
"169,Greg Dortch,30,0,2,0,Sun,9,10,2025-11-09,27-164,ARI,@,SEA,L 22-44,0,0,0,,0,0,0,0,,,,0,0,,,,,,,2,2,1.0,1,1,50.0,0,0,0,,0,,,0,,30,39.5,0,0.0,9,33.3,WR,DortGr01"
"170,Nick Kallerup,30,0,0,1,Sun,9,10,2025-11-09,24-227,SEA,,ARI,W 44-22,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,1,0,0,,0,0.0,0.0,0,0.0,30,48.4,0,0.0,5,18.5,TE,KallNi00"
"171,Charlie Kolar,30,0,0,2,Sun,9,10,2025-11-09,26-272,BAL,@,MIN,W 27-19,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,2,1,23,23.0,0,50.0,11.5,1,50.0,30,42.9,0,0.0,24,85.7,TE,KolaCh00"
"172,Johnny Mundt,30,0,0,2,Sun,9,10,2025-11-09,30-351,JAX,@,HOU,L 29-36,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,2,1,21,21.0,0,50.0,10.5,1,50.0,30,48.4,0,0.0,0,0.0,TE,MundJo00"
"173,Elijah Arroyo,29,0,0,1,Sun,9,10,2025-11-09,22-218,SEA,,ARI,W 44-22,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,1,1,5,5.0,0,100.0,5.0,0,0.0,29,46.8,0,0.0,0,0.0,TE,ArroEl00"
"174,Jackson Hawes,29,0,0,2,Sun,9,10,2025-11-09,24-338,BUF,@,MIA,L 13-30,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,2,1,26,26.0,1,50.0,13.0,1,50.0,29,42.6,0,0.0,7,31.8,TE,HaweJa00"
"175,Demarcus Robinson,29,0,0,4,Sun,10,10,2025-11-09,31-049,SFO,,LAR,L 26-42,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,4,3,34,11.3,0,75.0,8.5,2,75.0,29,46.0,0,0.0,0,0.0,WR,RobiDe01"
"176,Elijah Higgins,28,0,0,3,Sun,9,10,2025-11-09,25-013,ARI,@,SEA,L 22-44,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,3,2,19,9.5,0,66.7,6.3,1,66.7,28,36.8,0,0.0,17,63.0,TE,HiggEl00"
"177,Gunner Olszewski,28,0,0,2,Sun,10,10,2025-11-09,28-348,NYG,@,CHI,L 20-24,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,2,0,0,,0,0.0,0.0,0,0.0,28,38.4,0,0.0,8,33.3,WR,OlszGu00"
"178,Blake Corum,27,0,13,0,Sun,9,10,2025-11-09,24-349,LAR,@,SFO,W 42-26,0,0,0,,0,0,0,0,,,,0,0,,,,,,,13,56,4.3,0,4,53.8,0,0,0,,0,,,0,,27,39.1,0,0.0,7,28.0,RB,CoruBl00"
"179,Evan Engram,27,0,0,5,Thu,10,10,2025-11-06,31-065,DEN,,LVR,W 10-7,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,5,2,12,6.0,0,40.0,2.4,0,40.0,27,44.3,0,0.0,0,0.0,TE,EngrEv00"
