"Rk,Player,OffSnp,Att,Att,Tgt,Day,G#,Week,Date,Age,Team,,Opp,Result,Cmp,Att,Inc,Cmp%,Yds,TD,Int,Pick6,TD%,Int%,Rate,Sk,Yds,Sk%,Y/A,AY/A,ANY/A,Y/C,Succ%,Att,Yds,Y/A,TD,1D,Succ%,Tgt,Rec,Yds,Y/R,TD,Ctch%,Y/Tgt,1D,Succ%,OffSnp,Off%,DefSnp,Def%,STSnp,ST %,Pos.,-9999"
"36,David Sills V,60,0,0,4,Sun,13,14,2025-12-07,29-192,ATL,,SEA,L 9-37,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,4,0,0,,0,0.0,0.0,0,0.0,60,93.8,0,0.0,2,7.4,WR,SillDa01"
"37,Kyle Pitts,59,0,0,10,Sun,13,14,2025-12-07,25-062,ATL,,SEA,L 9-37,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,10,6,90,15.0,0,60.0,9.0,3,40.0,59,92.2,0,0.0,0,0.0,TE,PittKy00"
"38,Saquon Barkley,58,0,20,2,Mon,13,14,2025-12-08,28-302,PHI,@,LAC,L 19-22 (OT),0,0,0,,0,0,0,0,,,,0,0,,,,,,,20,122,6.1,1,5,35.0,2,0,0,,0,0.0,0.0,0,0.0,58,81.7,0,0.0,0,0.0,RB,BarkSa00"
"39,Travis Kelce,58,0,0,5,Sun,13,14,2025-12-07,36-063,KAN,,HOU,L 10-20,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,5,1,8,8.0,0,20.0,1.6,0,20.0,58,90.6,0,0.0,0,0.0,TE,KelcTr00"
"40,Trevor Lawrence,58,30,4,0,Sun,13,14,2025-12-07,26-062,JAX,,IND,W 36-19,17,30,13,56.7,244,2,0,0,6.7,0.0,105.4,0,0,0.00,8.1,9.47,9.47,14.4,46.7,4,16,4.0,0,3,100.0,0,0,0,,0,,,0,,58,90.6,0,0.0,0,0.0,QB,LawrTr00"
"41,D.J. Moore,58,0,0,3,Sun,13,14,2025-12-07,28-237,CHI,@,GNB,L 21-28,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,3,1,-4,-4.0,0,33.3,-1.3,0,0.0,58,82.9,0,0.0,0,0.0,WR,MoorD.00"
"42,Alec Pierce,58,0,0,8,Sun,13,14,2025-12-07,25-219,IND,@,JAX,L 19-36,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,8,5,80,16.0,0,62.5,10.0,4,62.5,58,82.9,0,0.0,1,3.7,WR,PierAl00"
"43,Tyler Shough,58,20,7,0,Sun,13,14,2025-12-07,26-070,NOR,@,TAM,W 24-20,13,20,7,65.0,144,0,1,0,0.0,5.0,65.4,3,23,13.04,7.2,4.95,3.30,11.1,43.5,7,55,7.9,2,3,42.9,0,0,0,,0,,,0,,58,100.0,0,0.0,0,0.0,QB,ShouTy00"
"44,Matthew Stafford,58,31,0,0,Sun,13,14,2025-12-07,37-303,LAR,@,ARI,W 45-17,22,31,9,71.0,281,3,0,0,9.7,0.0,131.2,0,0,0.00,9.1,11.00,11.00,12.8,67.7,0,0,,0,0,,0,0,0,,0,,,0,,58,82.9,0,0.0,0,0.0,QB,StafMa00"
"45,Tua Tagovailoa,58,21,1,0,Sun,13,14,2025-12-07,27-280,MIA,@,NYJ,W 34-10,13,21,8,61.9,127,1,0,0,4.8,0.0,94.7,1,8,4.55,6.0,7.00,6.32,9.8,54.5,1,0,0.0,0,0,0.0,0,0,0,,0,,,0,,58,89.2,0,0.0,0,0.0,QB,TagoTu00"
"46,Nico Collins,57,0,0,8,Sun,13,14,2025-12-07,26-263,HOU,@,KAN,W 20-10,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,8,4,121,30.3,0,50.0,15.1,3,37.5,57,81.4,0,0.0,0,0.0,WR,CollNi00"
"47,Amon-Ra St. Brown,57,0,0,9,Thu,13,14,2025-12-04,26-041,DET,,DAL,W 44-30,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,9,6,92,15.3,0,66.7,10.2,2,55.6,57,91.9,0,0.0,0,0.0,WR,StxxAm00"
"48,Jameson Williams,57,0,1,9,Thu,13,14,2025-12-04,24-253,DET,,DAL,W 44-30,0,0,0,,0,0,0,0,,,,0,0,,,,,,,1,7,7.0,0,0,100.0,9,7,96,13.7,0,77.8,10.7,3,44.4,57,91.9,0,0.0,0,0.0,WR,WillJa11"
"49,Quentin Johnston,56,0,0,3,Mon,13,14,2025-12-08,24-093,LAC,,PHI,W 22-19 (OT),0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,3,2,8,4.0,0,66.7,2.7,0,33.3,56,75.7,0,0.0,0,0.0,WR,JohnQu02"
"50,John Metchie,56,0,0,8,Sun,13,14,2025-12-07,25-142,NYJ,,MIA,L 10-34,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,8,4,34,8.5,0,50.0,4.3,1,37.5,56,96.6,0,0.0,0,0.0,WR,MetcJo00"
"51,Adam Trautman,55,0,0,2,Sun,13,14,2025-12-07,28-305,DEN,@,LVR,W 24-17,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,2,2,17,8.5,0,100.0,8.5,1,100.0,55,74.3,0,0.0,5,26.3,TE,TrauAd00"
"52,Olamide Zaccheaus,55,0,0,3,Sun,13,14,2025-12-07,28-137,CHI,@,GNB,L 21-28,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,3,2,7,3.5,1,66.7,2.3,1,66.7,55,78.6,0,0.0,0,0.0,WR,ZaccOl01"
"53,Mark Andrews,54,0,0,5,Sun,13,14,2025-12-07,30-092,BAL,,PIT,L 22-27,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,5,1,9,9.0,0,20.0,1.8,0,20.0,54,67.5,0,0.0,0,0.0,TE,AndrMa00"
"54,Riley Leonard,54,29,2,0,Sun,13,14,2025-12-07,23-085,IND,@,JAX,L 19-36,18,29,11,62.1,145,0,1,0,0.0,3.4,60.3,1,9,3.33,5.0,3.45,3.03,8.1,33.3,2,5,2.5,1,1,50.0,0,0,0,,0,,,0,,54,77.1,0,0.0,0,0.0,QB,LeonRi02"
"55,Chris Olave,54,0,0,5,Sun,13,14,2025-12-07,25-163,NOR,@,TAM,W 24-20,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,5,3,30,10.0,0,60.0,6.0,2,40.0,54,93.1,0,0.0,0,0.0,WR,OlavCh00"
"56,Devaughn Vele,54,0,0,5,Sun,13,14,2025-12-07,27-360,NOR,@,TAM,W 24-20,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,5,3,40,13.3,0,60.0,8.0,3,60.0,54,93.1,0,0.0,0,0.0,WR,VeleDe00"
"57,Elic Ayomanor,53,0,0,3,Sun,13,14,2025-12-07,22-187,TEN,@,CLE,W 31-29,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,3,1,14,14.0,1,33.3,4.7,1,33.3,53,80.3,0,0.0,0,0.0,WR,AyomEl00"
"58,Sam Darnold,53,30,3,0,Sun,13,14,2025-12-07,28-185,SEA,@,ATL,W 37-9,20,30,10,66.7,249,3,1,0,10.0,3.3,111.7,2,13,6.25,8.3,8.80,7.84,12.5,56.3,3,23,7.7,0,2,100.0,0,0,0,,0,,,0,,53,86.9,0,0.0,0,0.0,QB,DarnSa00"
"59,Ryan Flournoy,53,0,0,13,Thu,13,14,2025-12-04,26-038,DAL,@,DET,L 30-44,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,13,9,115,12.8,1,69.2,8.8,6,53.8,53,64.6,0,0.0,2,5.9,WR,FlouRy00"
"60,Cole Kmet,53,0,0,3,Sun,13,14,2025-12-07,26-272,CHI,@,GNB,L 21-28,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,3,2,42,21.0,0,66.7,14.0,2,66.7,53,75.7,0,0.0,3,12.0,TE,KmetCo00"
"61,Jordan Love,53,25,1,0,Sun,13,14,2025-12-07,27-035,GNB,,CHI,W 28-21,17,25,8,68.0,234,3,1,0,12.0,4.0,120.7,1,14,3.85,9.4,9.96,9.04,13.8,53.8,1,-1,-1.0,0,0,0.0,0,0,0,,0,,,0,,53,100.0,0,0.0,0,0.0,QB,LoveJo03"
"62,Jakobi Meyers,53,0,3,10,Sun,13,14,2025-12-07,29-028,JAX,,IND,W 36-19,0,0,0,,0,0,0,0,,,,0,0,,,,,,,3,9,3.0,0,1,66.7,10,4,39,9.8,1,40.0,3.9,3,30.0,53,82.8,0,0.0,1,3.7,WR,MeyeJa01"
"63,Adonai Mitchell,53,0,0,6,Sun,13,14,2025-12-07,23-060,NYJ,,MIA,L 10-34,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,6,1,24,24.0,0,16.7,4.0,1,16.7,53,91.4,0,0.0,0,0.0,WR,MitcAd00"
"64,Brian Thomas,53,0,0,6,Sun,13,14,2025-12-07,23-060,JAX,,IND,W 36-19,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,6,3,87,29.0,0,50.0,14.5,3,50.0,53,82.8,0,0.0,0,0.0,WR,ThomBr06"
"65,Brady Cook,52,30,1,0,Sun,13,14,2025-12-07,24-056,NYJ,,MIA,L 10-34,14,30,16,46.7,163,0,2,0,0.0,6.7,35.8,6,27,16.67,5.4,2.43,1.28,11.6,30.6,1,0,0.0,0,0,0.0,0,0,0,,0,,,0,,52,89.7,0,0.0,0,0.0,QB,CookBr03"
"66,Aaron Rodgers,52,34,2,1,Sun,13,14,2025-12-07,42-005,PIT,@,BAL,W 27-22,23,34,11,67.6,284,1,0,0,2.9,0.0,103.1,0,0,0.00,8.4,8.94,8.94,12.3,44.1,2,0,0.0,1,1,50.0,1,1,-9,-9.0,0,100.0,-9.0,0,0.0,52,100.0,0,0.0,0,0.0,QB,RodgAa00"
"67,Dalton Schultz,52,0,0,4,Sun,13,14,2025-12-07,29-149,HOU,@,KAN,W 20-10,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,4,3,22,7.3,0,75.0,5.5,1,50.0,52,74.3,0,0.0,0,0.0,TE,SchuDa00"
"68,Jonathan Taylor,52,0,21,0,Sun,13,14,2025-12-07,26-322,IND,@,JAX,L 19-36,0,0,0,,0,0,0,0,,,,0,0,,,,,,,21,74,3.5,1,3,42.9,0,0,0,,0,,,0,,52,74.3,0,0.0,0,0.0,RB,TaylJo02"
"69,Chris Godwin,51,0,0,8,Sun,13,14,2025-12-07,29-283,TAM,,NOR,L 20-24,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,8,5,55,11.0,0,62.5,6.9,3,37.5,51,68.9,0,0.0,0,0.0,WR,GodwCh00"
"70,Justin Jefferson,51,0,0,4,Sun,13,14,2025-12-07,26-174,MIN,,WAS,W 31-0,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,4,2,11,5.5,0,50.0,2.8,1,25.0,51,79.7,0,0.0,0,0.0,WR,JeffJu00"
"71,Brenton Strange,51,0,0,6,Sun,13,14,2025-12-07,24-345,JAX,,IND,W 36-19,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,6,3,27,9.0,0,50.0,4.5,1,50.0,51,79.7,0,0.0,1,3.7,TE,StraBr00"
"72,Kimani Vidal,51,0,14,3,Mon,13,14,2025-12-08,24-102,LAC,,PHI,W 22-19 (OT),0,0,0,,0,0,0,0,,,,0,0,,,,,,,14,44,3.1,0,1,35.7,3,1,60,60.0,0,33.3,20.0,1,33.3,51,68.9,0,0.0,10,28.6,RB,VidaKi00"
"73,Jaylen Waddle,51,0,1,7,Sun,13,14,2025-12-07,27-012,MIA,@,NYJ,W 34-10,0,0,0,,0,0,0,0,,,,0,0,,,,,,,1,21,21.0,0,1,100.0,7,5,50,10.0,1,71.4,7.1,4,71.4,51,78.5,0,0.0,0,0.0,WR,WaddJa00"
"74,Davis Allen,50,0,0,2,Sun,13,14,2025-12-07,24-307,LAR,@,ARI,W 45-17,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,2,2,21,10.5,0,100.0,10.5,1,100.0,50,71.4,0,0.0,14,45.2,TE,AlleDa02"
"75,Brock Bowers,50,0,0,5,Sun,13,14,2025-12-07,22-359,LVR,,DEN,L 17-24,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,5,4,46,11.5,1,80.0,9.2,3,60.0,50,100.0,0,0.0,0,0.0,TE,BoweBr01"
"76,Luther Burden,50,0,1,6,Sun,13,14,2025-12-07,21-360,CHI,@,GNB,L 21-28,0,0,0,,0,0,0,0,,,,0,0,,,,,,,1,3,3.0,0,0,0.0,6,4,67,16.8,0,66.7,11.2,4,66.7,50,71.4,0,0.0,0,0.0,WR,BurdLu00"
"77,RJ Harvey,50,0,17,6,Sun,13,14,2025-12-07,24-306,DEN,@,LVR,W 24-17,0,0,0,,0,0,0,0,,,,0,0,,,,,,,17,75,4.4,1,6,76.5,6,6,25,4.2,0,100.0,4.2,2,66.7,50,67.6,0,0.0,0,0.0,RB,HarvRJ00"
"78,Rashee Rice,50,0,0,8,Sun,13,14,2025-12-07,25-229,KAN,,HOU,L 10-20,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,8,4,34,8.5,0,50.0,4.3,1,37.5,50,78.1,0,0.0,0,0.0,WR,RiceRa01"
"79,Andre Baccellia,49,0,0,3,Sun,13,14,2025-12-07,28-334,ARI,,LAR,L 17-45,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,3,1,3,3.0,0,33.3,1.0,0,0.0,49,79.0,0,0.0,0,0.0,WR,BaccAn00"
"80,Darnell Mooney,49,0,0,4,Sun,13,14,2025-12-07,28-039,ATL,,SEA,L 9-37,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,4,1,6,6.0,0,25.0,1.5,0,25.0,49,76.6,0,0.0,0,0.0,WR,MoonDa00"
"81,Michael Wilson,49,0,0,16,Sun,13,14,2025-12-07,25-287,ARI,,LAR,L 17-45,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,16,11,142,12.9,2,68.8,8.9,9,56.3,49,79.0,0,0.0,3,9.7,WR,WilsMi02"
"82,Xavier Worthy,49,0,0,4,Sun,13,14,2025-12-07,22-224,KAN,,HOU,L 10-20,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,4,3,55,18.3,0,75.0,13.8,3,75.0,49,76.6,0,0.0,8,29.6,WR,WortXa00"
"83,James Cook,48,0,18,2,Sun,13,14,2025-12-07,26-073,BUF,,CIN,W 39-34,0,0,0,,0,0,0,0,,,,0,0,,,,,,,18,80,4.4,0,2,61.1,2,2,31,15.5,0,100.0,15.5,1,50.0,48,75.0,0,0.0,0,0.0,RB,CookJa01"
"84,Van Jefferson,48,0,0,4,Sun,13,14,2025-12-07,29-134,TEN,@,CLE,W 31-29,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,4,2,17,8.5,0,50.0,4.3,0,50.0,48,72.7,0,0.0,1,2.9,WR,JeffVa00"
"85,Isaiah Likely,48,0,0,6,Sun,13,14,2025-12-07,25-233,BAL,,PIT,L 22-27,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,6,4,25,6.3,1,66.7,4.2,2,66.7,48,60.0,0,0.0,0,0.0,TE,LikeIs00"
"86,Colby Parkinson,48,0,0,5,Sun,13,14,2025-12-07,26-333,LAR,@,ARI,W 45-17,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,5,3,32,10.7,1,60.0,6.4,2,60.0,48,68.6,0,0.0,0,0.0,TE,ParkCo02"
"87,Courtland Sutton,48,0,0,10,Sun,13,14,2025-12-07,30-058,DEN,@,LVR,W 24-17,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,10,6,62,10.3,0,60.0,6.2,4,60.0,48,64.9,0,0.0,1,5.3,WR,SuttCo00"
