Player,Team,Pos.,G,PassAtt,PassAttStDev,Cmp,IndComp%,CompStDev,TeamComp%,PassYds,PassYdsStDev,PassYds%,PassTD,PassTDStDev,PassTD%,Int,IntStDev,Int%,Tgt,TgtStDev,Rec,IndCatch%,CatStDev,TmCatch%,RecYds,RecYdsStDev,RecYds%,RecTD,RecTDStDev,RecTD%,RushAtt,RushStDev,Rush%,RushYds,RushYdsStDev,RushYds%,RushTD,RushTDStDev,RushTD%,Opp,Week
Jonathan Taylor,IND,RB,2,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,8,0.0,7,0.875,0.7071067811865476,0.17073170731707318,63,12.020815280171307,0.1675531914893617,0,0.0,0.0,43,3.5355339059327378,0.8269230769230769,190,4.242640687119285,0.8597285067873304,4,0.0,1.0,HOU,3
Jonathon Brooks,CAR,RB,2,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,3,0.7071067811865476,2,0.6666666666666666,0.0,0.043478260869565216,43,37.476659402887016,0.06635802469135803,0,0.0,0.0,9,0.7071067811865476,0.20454545454545456,30,1.4142135623730951,0.15544041450777202,0,0.0,0.0,CLE,3
Jonnu Smith,GNB,TE,2,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,3,2.1213203435596424,2,0.6666666666666666,1.4142135623730951,0.05405405405405406,50,35.35533905932738,0.09398496240601503,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,ATL,3
Jordan Addison,MIN,WR,2,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,7,2.1213203435596424,2,0.2857142857142857,1.4142135623730951,0.07692307692307693,21,14.849242404917497,0.07142857142857142,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,TAM,3
Jordan James,SFO,RB,1,0,0,0,0.0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0.0,0,0,0.0,4,0,0.14814814814814814,15,0,0.15789473684210525,0,0,0.0,ARI,3
Jordan Love,GNB,QB,2,71,9.192388155425117,37,0.5211267605633803,3.5355339059327378,0.5211267605633803,532,171.1198410471445,1.0,4,0.0,1.0,1,0.7071067811865476,1.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,1,0.7071067811865476,0.02564102564102564,0,0.0,0.0,0,0.0,0.0,ATL,3
Jordan Mason,MIN,RB,1,0,0,0,0.0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0.0,0,0,0.0,15,0,0.4411764705882353,59,0,0.5514018691588785,1,0,0.5,TAM,3
Jordan Whittington,LAR,WR,1,0,0,0,0.0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,1,0,1,1.0,0,0.058823529411764705,8,0,0.047619047619047616,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,DEN,3
Josh Allen,BUF,QB,2,60,1.4142135623730951,40,0.6666666666666666,0.0,0.6666666666666666,582,60.81118318204309,1.0,5,0.7071067811865476,1.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,20,5.656854249492381,0.3508771929824561,92,32.526911934581186,0.31833910034602075,4,0.0,0.0,LAC,3
Josh Cameron,JAX,WR,2,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,2,1.4142135623730951,2,1.0,1.4142135623730951,0.05714285714285714,20,14.142135623730951,0.04608294930875576,1,0.7071067811865476,0.25,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,NWE,3
Josh Cuevas,BAL,TE,2,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,DAL,3
Josh Downs,IND,WR,2,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,13,3.5355339059327378,9,0.6923076923076923,3.5355339059327378,0.21951219512195122,109,24.748737341529164,0.2898936170212766,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,HOU,3
Josh Oliver,MIN,TE,2,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,5,2.1213203435596424,3,0.6,0.7071067811865476,0.11538461538461539,46,1.4142135623730951,0.1564625850340136,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,TAM,3
Josh Palmer,BUF,WR,2,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,5,0.7071067811865476,2,0.4,0.0,0.05,77,6.363961030678928,0.1323024054982818,2,0.0,0.4,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,LAC,3
Josh Whyle,GNB,TE,2,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,ATL,3
Josh Williams,TAM,RB,1,0,0,0,0.0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,MIN,3
Julius Chestnut,TEN,RB,2,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,NYG,3
Justice Hill,BAL,RB,2,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,3,0.7071067811865476,3,1.0,0.7071067811865476,0.07894736842105263,22,1.4142135623730951,0.03935599284436494,0,0.0,0.0,8,2.8284271247461903,0.13559322033898305,24,8.48528137423857,0.07741935483870968,0,0.0,0.0,DAL,3
Justin Fields,KAN,QB,1,0,0,0,0.0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,MIA,3
Justin Herbert,LAC,QB,2,54,0.0,32,0.5925925925925926,1.4142135623730951,0.5925925925925926,401,12.020815280171307,1.0,2,0.0,1.0,3,0.7071067811865476,1.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,8,1.4142135623730951,0.1509433962264151,31,19.091883092036785,0.14903846153846154,0,0.0,0.0,BUF,3
Justin Jefferson,MIN,WR,2,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,15,2.1213203435596424,11,0.7333333333333333,3.5355339059327378,0.4230769230769231,147,26.16295090390226,0.5,2,1.4142135623730951,0.6666666666666666,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,TAM,3
Juwan Johnson,NOR,TE,2,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,11,2.1213203435596424,7,0.6363636363636364,0.7071067811865476,0.11290322580645161,120,8.48528137423857,0.18126888217522658,1,0.7071067811865476,0.25,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,LVR,3
KC Concepcion,CLE,WR,2,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,11,0.7071067811865476,10,0.9090909090909091,1.4142135623730951,0.25,71,10.606601717798213,0.16027088036117382,0,0.0,0.0,4,1.4142135623730951,0.08888888888888889,9,14.849242404917497,0.06870229007633588,0,0.0,0.0,CAR,3
KaVontae Turpin,DAL,WR,2,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,1,0.7071067811865476,1,1.0,0.7071067811865476,0.020833333333333332,8,5.656854249492381,0.01762114537444934,0,0.0,0.0,1,0.7071067811865476,0.02564102564102564,1,0.7071067811865476,0.007407407407407408,0,0.0,0.0,BAL,3
Kaden Davis,CHI,WR,1,0,0,0,0.0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,PHI,3
Kaden Wetjen,PIT,WR,2,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,CIN,3
Kaelon Black,SFO,RB,2,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,1,0.7071067811865476,1,1.0,0.7071067811865476,0.022727272727272728,5,3.5355339059327378,0.01020408163265306,0,0.0,0.0,21,4.949747468305833,0.3684210526315789,90,28.284271247461902,0.3345724907063197,0,0.0,0.0,ARI,3
Kaleb Johnson,GNB,RB,2,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,8,5.656854249492381,0.20512820512820512,32,22.627416997969522,0.24806201550387597,0,0.0,0.0,ATL,3
Kalif Raymond,CHI,WR,2,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,14,2.8284271247461903,13,0.9285714285714286,2.1213203435596424,0.3170731707317073,124,31.11269837220809,0.26898047722342733,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,PHI,3
Kameron Johnson,TAM,WR,2,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,MIN,3
Kayshon Boutte,HOU,WR,2,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,7,2.1213203435596424,4,0.5714285714285714,1.4142135623730951,0.07142857142857142,58,11.313708498984761,0.09250398724082935,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,IND,3
Kaytron Allen,WSH,RB,2,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,9,0.7071067811865476,0.140625,40,5.656854249492381,0.12738853503184713,0,0.0,0.0,SEA,3
KeAndre Lambert-Smith,LAC,WR,1,0,0,0,0.0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,BUF,3
Keaton Mitchell,LAC,RB,2,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,1,0.7071067811865476,1,1.0,0.7071067811865476,0.03125,15,10.606601717798213,0.03740648379052369,0,0.0,0.0,9,0.7071067811865476,0.16981132075471697,33,10.606601717798213,0.15865384615384615,0,0.0,0.0,BUF,3
Keenan Allen,IND,WR,2,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,11,0.7071067811865476,7,0.6363636363636364,3.5355339059327378,0.17073170731707318,37,19.091883092036785,0.09840425531914894,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,HOU,3
Keleki Latu,BUF,TE,2,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,LAC,3
Kendre Miller,NOR,RB,1,0,0,0,0.0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0.0,0,0,0.0,9,0,0.36,30,0,0.32967032967032966,1,0,1.0,LVR,3
Kendrick Bourne,ARI,WR,2,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,11,3.5355339059327378,10,0.9090909090909091,4.242640687119285,0.22727272727272727,86,45.254833995939045,0.23118279569892472,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,SFO,3
Kenneth Gainwell,TAM,RB,2,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,5,2.1213203435596424,4,0.8,1.4142135623730951,0.09090909090909091,8,1.4142135623730951,0.020100502512562814,0,0.0,0.0,7,2.1213203435596424,0.15555555555555556,25,3.5355339059327378,0.11061946902654868,0,0.0,0.0,MIN,3
Kenneth Walker III,KAN,RB,2,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,16,2.8284271247461903,9,0.5625,2.1213203435596424,0.19148936170212766,79,30.405591591021544,0.13957597173144876,1,0.7071067811865476,0.2,47,0.7071067811865476,0.7121212121212122,290,39.59797974644666,0.7859078590785907,1,0.7071067811865476,0.5,MIA,3
Kenny Pickett,CAR,QB,2,1,0.7071067811865476,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,2,0.0,0.045454545454545456,20,19.79898987322333,0.10362694300518134,0,0.0,0.0,CLE,3
Kenyon Sadiq,NYJ,TE,2,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,6,0.0,5,0.8333333333333334,0.7071067811865476,0.10869565217391304,38,2.8284271247461903,0.08225108225108226,0,0.0,0.0,1,0.7071067811865476,0.015151515151515152,3,2.1213203435596424,0.0136986301369863,1,0.7071067811865476,0.3333333333333333,DET,3
Keon Coleman,BUF,WR,2,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,7,3.5355339059327378,7,1.0,3.5355339059327378,0.175,64,43.840620433565945,0.10996563573883161,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,LAC,3
Kevin Austin,NOR,WR,2,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,1,0.7071067811865476,1,1.0,0.7071067811865476,0.016129032258064516,7,4.949747468305833,0.010574018126888218,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,LVR,3
Kevin Coleman,MIA,WR,2,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,2,1.4142135623730951,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,KAN,3
KhaDarel Hodge,SFO,WR,2,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,1,0.7071067811865476,1,1.0,0.7071067811865476,0.022727272727272728,18,12.727922061357855,0.036734693877551024,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,ARI,3
Khalil Shakir,BUF,WR,2,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,12,0.0,7,0.5833333333333334,0.7071067811865476,0.175,88,8.48528137423857,0.15120274914089346,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,LAC,3
Kimani Vidal,LAC,RB,2,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,BUF,3
Kirk Cousins,LVR,QB,2,59,0.7071067811865476,40,0.6779661016949152,1.4142135623730951,0.6779661016949152,413,65.76093065034893,1.0,6,0.0,0.0,3,0.7071067811865476,1.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,9,0.7071067811865476,0.13636363636363635,-5,4.949747468305833,-0.026737967914438502,0,0.0,0.0,NOR,3
Ko Kieft,TAM,TE,2,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,MIN,3
Konata Mumpfield,LAR,WR,2,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,3,0.7071067811865476,1,0.3333333333333333,0.7071067811865476,0.02564102564102564,12,8.48528137423857,0.024242424242424242,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,DEN,3
Kyle Juszczyk,SFO,FB,2,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,2,1.4142135623730951,2,1.0,1.4142135623730951,0.045454545454545456,27,19.091883092036785,0.05510204081632653,1,0.7071067811865476,0.2,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,ARI,3
Kyle Monangai,CHI,RB,2,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,4,0.0,4,1.0,0.0,0.0975609756097561,35,9.192388155425117,0.07592190889370933,0,0.0,0.0,20,0.0,0.2857142857142857,147,37.476659402887016,0.3458823529411765,1,0.7071067811865476,0.16666666666666666,PHI,3
Kyle Pitts,ATL,TE,2,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,4,1.4142135623730951,1,0.25,0.7071067811865476,0.03333333333333333,15,10.606601717798213,0.052083333333333336,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,GNB,3
Kyle Williams,NWE,WR,2,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,2,1.4142135623730951,1,0.5,0.7071067811865476,0.02702702702702703,10,7.0710678118654755,0.025906735751295335,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,JAX,3
Kylen Granson,TEN,TE,1,0,0,0,0.0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,NYG,3
Kyler Murray,MIN,QB,1,5,0,3,0.6,0,0.125,18,0,0.11920529801324503,0,0,0.0,1,0,1.0,0,0,0,0.0,0,0.0,0,0,0.0,0,0,0.0,2,0,0.058823529411764705,9,0,0.08411214953271028,0,0,0.0,TAM,3
Kyren Williams,LAR,RB,2,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,5,0.7071067811865476,5,1.0,0.7071067811865476,0.1282051282051282,36,8.48528137423857,0.07272727272727272,1,0.7071067811865476,0.25,23,0.7071067811865476,0.40350877192982454,126,31.11269837220809,0.4421052631578947,1,0.7071067811865476,1.0,DEN,3
LaJohntay Wester,BAL,WR,2,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,4,0.0,3,0.75,0.7071067811865476,0.07894736842105263,29,0.7071067811865476,0.0518783542039356,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,DAL,3
Ladd McConkey,LAC,WR,2,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,10,2.8284271247461903,8,0.8,1.4142135623730951,0.25,117,33.23401871576773,0.29177057356608477,1,0.7071067811865476,0.5,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,BUF,3
Lamar Jackson,BAL,QB,2,56,4.242640687119285,38,0.6785714285714286,2.8284271247461903,0.6785714285714286,559,62.932503525602726,1.0,2,0.0,1.0,1,0.7071067811865476,1.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,11,2.1213203435596424,0.1864406779661017,74,4.242640687119285,0.23870967741935484,1,0.7071067811865476,0.2,DAL,3
Lan Larison,NWE,RB,1,0,0,0,0.0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,2,0,2,1.0,0,0.08695652173913043,9,0,0.05056179775280899,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,JAX,3
Laquon Treadwell,IND,WR,2,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,4,1.4142135623730951,3,0.75,2.1213203435596424,0.07317073170731707,61,43.1335136523794,0.1622340425531915,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,HOU,3
LeQuint Allen,JAX,RB,2,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,1,0.7071067811865476,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,NWE,3
Lewis Bond,HOU,WR,1,0,0,0,0.0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,IND,3
Lil'Jordan Humphrey,DEN,WR,1,0,0,0,0.0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,1,0,0,0.0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,LAR,3
Luke Farrell,SFO,TE,2,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,2,1.4142135623730951,2,1.0,1.4142135623730951,0.045454545454545456,19,13.435028842544403,0.03877551020408163,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,ARI,3
Luke Schoonmaker,DAL,TE,2,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,1,0.7071067811865476,1,1.0,0.7071067811865476,0.020833333333333332,12,8.48528137423857,0.02643171806167401,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,BAL,3
Luther Burden,CHI,WR,2,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,12,1.4142135623730951,8,0.6666666666666666,1.4142135623730951,0.1951219512195122,95,21.920310216782973,0.20607375271149675,0,0.0,0.0,1,0.7071067811865476,0.014285714285714285,2,1.4142135623730951,0.004705882352941176,0,0.0,0.0,PHI,3
Mac Jones,SFO,QB,1,0,0,0,0.0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0.0,0,0,0.0,2,0,0.07407407407407407,-2,0,-0.021052631578947368,0,0,0.0,ARI,3
Mack Hollins,NWE,WR,2,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,7,2.1213203435596424,6,0.8571428571428571,1.4142135623730951,0.16216216216216217,69,23.33452377915607,0.17875647668393782,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,JAX,3
Makai Lemon,PHI,WR,2,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,5,2.1213203435596424,4,0.8,1.4142135623730951,0.1,9,13.435028842544403,0.019271948608137045,0,0.0,0.0,1,0.7071067811865476,0.017543859649122806,-5,3.5355339059327378,-0.022222222222222223,0,0.0,0.0,CHI,3
Malachi Corley,CLE,WR,2,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,CAR,3
Malachi Fields,NYG,WR,2,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,10,1.4142135623730951,4,0.4,0.0,0.10810810810810811,55,3.5355339059327378,0.1523545706371191,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,TEN,3
Malik Benson,LVR,WR,2,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,3,0.7071067811865476,1,0.3333333333333333,0.7071067811865476,0.025,6,4.242640687119285,0.014527845036319613,0,0.0,0.0,1,0.7071067811865476,0.015151515151515152,-8,5.656854249492381,-0.0427807486631016,0,0.0,0.0,NOR,3
Malik Nabers,NYG,WR,2,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,13,3.5355339059327378,7,0.5384615384615384,3.5355339059327378,0.1891891891891892,70,48.08326112068523,0.19390581717451524,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,TEN,3
Malik Washington,MIA,WR,2,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,13,2.1213203435596424,7,0.5384615384615384,0.7071067811865476,0.2413793103448276,96,7.0710678118654755,0.2302158273381295,0,0.0,0.0,1,0.7071067811865476,0.021739130434782608,4,2.8284271247461903,0.022727272727272728,0,0.0,0.0,KAN,3
Malik Willis,MIA,QB,2,50,2.8284271247461903,29,0.58,0.7071067811865476,0.58,417,16.263455967290593,1.0,1,0.7071067811865476,1.0,1,0.7071067811865476,1.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,8,2.8284271247461903,0.17391304347826086,45,23.33452377915607,0.2556818181818182,1,0.7071067811865476,1.0,KAN,3
MarShawn Lloyd,GNB,RB,2,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,3,0.7071067811865476,2,0.6666666666666666,1.4142135623730951,0.05405405405405406,6,4.242640687119285,0.011278195488721804,1,0.7071067811865476,0.25,19,4.949747468305833,0.48717948717948717,57,12.020815280171307,0.4418604651162791,0,0.0,0.0,ATL,3
Marcus Mariota,WSH,QB,1,16,0,11,0.6875,0,0.3142857142857143,111,0,0.5362318840579711,1,0,0.5,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0.0,0,0,0.0,1,0,0.03125,3,0,0.016483516483516484,0,0,0.0,SEA,3
Mark Andrews,BAL,TE,2,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,13,0.7071067811865476,10,0.7692307692307693,1.4142135623730951,0.2631578947368421,98,0.0,0.17531305903398928,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,DAL,3
Mark Redman,GNB,TE,2,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,ATL,3
Marlin Klein,HOU,TE,2,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,1,0.7071067811865476,1,1.0,0.7071067811865476,0.017857142857142856,16,11.313708498984761,0.025518341307814992,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,IND,3
Marquise Brown,PHI,WR,1,0,0,0,0.0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0.0,0,0,0.0,2,0,0.0625,12,0,0.1348314606741573,0,0,0.0,CHI,3
